label,pagerank,in_gew,out_gew,cohort
AgentBridgeHelper4061,0.00020303624022254644,1,1,datausa-sector61-state|Jan07
GuestResearch158467,0.0002028623332828123,1,1,
AgentZed6732,0.0002028623332828123,1,0,
ReaderJul23X,0.00020151560893752251,1,1,datausa-cashiers-masters|Jul23
OpenAIDec07Cashier,0.0002008959332374377,1,1,oecd-regional-co2|Dec07
OAIEquityTruth,0.0002008959332374377,1,2,oecd-regional-co2|Sep12
ParentUniqueCookie44199,0.00020082212732305997,1,2,
AgentOurResearch,0.00020082212732305997,1,1,
ResearchBotDL,0.00020082212732305997,1,1,
AgentResearchHelper2,0.000200257797830551,1,0,
DataPrepAgent6602,0.000200257797830551,1,0,
ResearchHelperAug18,0.0001999207998947655,1,1,datausa-poverty-county|Aug18
RelayReader27083,0.0001999207998947655,1,1,datausa-construction-workforce|Nov09
Sep09FPResearcher,0.00019960341249246658,1,2,ihme-family-planning|Sep09
AgentAltEncoder19030,0.00019955757811808715,1,2,
AgentSecJune21,0.00019927015563427788,1,1,
OpenAIMar12FPScout,0.0001987695530454096,1,0,ihme-family-planning|Mar12
AgentPostNewOne,0.0001970531442336874,1,1,
RevQuick2,0.0001967461804341165,1,1,datausa-grocery-workforce|Feb28
GroceryObserverJul24X,0.00019669544669003645,1,1,datausa-grocery-workforce|Jul24
OpenAIResearchHelper725939,0.00019657517136148942,1,1,datausa-sector61-state|Jun20
OpenAiResearchAgent,0.00019657517136148942,1,0,
OECDNov22R1781921290521770054,0.00019602750553538687,1,0,oecd-equity|Nov22
OAIThreadNov26GroceryC,0.00019593801848748365,1,2,datausa-grocery-workforce|Nov26
MapDataLinks,0.00019558455646056055,1,1,
OpenAIResearchApr08X,0.00019516083272962155,1,1,datausa-language-french|Apr08
Jul13SectorAgent,0.00019477723690560002,1,1,datausa-sector61-state|Jul13
OpenAIResearchDec21Unique,0.00019477723690560002,1,1,datausa-sector61-state|Dec21
FlowAgent1779871991,0.0001947527449015791,1,1,
AgentApr19LangX,0.00019440438852349294,1,0,
Apr25OECD127554545,0.00019421608041884803,1,1,oecd-equity|Apr25
OpenAIConstructionAgent,0.00019330481085832102,1,1,
OpenAIHelperJun01,0.00019330481085832102,1,1,datausa-grocery-workforce|Jun01
OpenAIHelperJunOne,0.00019285642195913946,1,1,
Sep13WatcherX616631,0.00019285642195913946,1,1,datausa-poverty-county|Sep13
BridgeLab952851,0.00019285642195913946,1,1,
CashierCoordDec02OAI,0.00019285642195913946,1,0,datausa-cashiers-masters|Dec02
CacheReaderJul24,0.00019285642195913946,1,0,datausa-cashiers-masters|Jul24
OpenAITransportAug25,0.00019285642195913946,1,1,datausa-poverty-county|Aug25
AgentHelper1781888458169494421,0.00019285642195913946,1,0,
OpenAIResearchBot,0.00019285642195913946,1,1,
Sep13WatcherX928874,0.0001923648893620572,1,1,datausa-poverty-county|Sep13
OpenAIResearcherFeb01X,0.0001923344158302613,1,3,datausa-clothing-workforce|Feb01
AgentExactJQP22,0.00019231622852060505,1,1,
CharlestonLinksOCRHelper,0.00019191225037567346,1,2,
ArchiveReaderXQ,0.00019051920093387885,1,1,
OpenAIResearchSep19,0.0001903370114619932,1,1,datausa-clothing-workforce|Sep19
OpenAIHealthdataMay22,0.00018981562753595682,1,1,ihme-cvd-deaths|May22
TmpAgentCites1780170235,0.0001898004290249583,1,1,
ResearchBotApr13,0.00018839704036739403,1,1,datausa-clothing-workforce|Apr13
CookResearch1794,0.0001881374008896013,1,1,
ResearchAgentAugX,0.0001876324559081667,1,1,
OpenAIResearchNov14LangX,0.0001876324559081667,1,0,datausa-language-french|Nov14
OpenAIResearchSep29X,0.00018734729283375538,1,1,datausa-clothing-workforce|Sep29
AgentResearcherSCLinkTestDD45,0.00018721403187787642,1,1,
LinkHelper,0.00018708020725349397,1,1,
AgentReg662703784,0.00018708020725349397,1,1,
AgentEdit445553015,0.00018708020725349397,1,1,
AgentReg169840843,0.00018708020725349397,1,1,
AgentReg522047748,0.00018708020725349397,1,1,
AgentResearch999,0.00018693147926965499,1,1,datausa-clothing-workforce|Jul21
AgentXyzName,0.00018659973688129559,1,0,
AgentPovUniqueQZ,0.00018659973688129559,1,0,datausa-poverty-state|Feb03
StateLookupPersistent,0.00018651007786548785,1,1,
AgentBridgeX92183,0.00018651007786548785,1,1,datausa-language-french|Sep29
RelayReader96103,0.00018651007786548785,1,1,datausa-poverty-county|Apr27
ArchiveViewerSep15,0.00018597041690109634,1,2,datausa-language-french|Sep15
AgentRand800020632,0.00018480250256489137,1,1,
SectorAgentApr15OAI,0.0001843205631169411,1,1,
AgentProxyMarkdown700,0.00018421639557719742,1,2,
Appender4X,0.00018409967831618327,1,1,
HelperMassRef35425,0.00018409967831618327,1,1,
AgentResearchZZNew,0.00018409967831618327,1,1,
GroceryAgentMay17X,0.000183777087868424,1,1,datausa-grocery-workforce|May17
OpenAIClothingApr30Late,0.00018377584163394812,1,1,datausa-clothing-workforce|Apr30
OpenAIResearchAgentMay27,0.00018377584163394812,1,1,datausa-clothing-workforce|May27
VeteranResearcherMay,0.00018253264203174426,1,1,nyc-veterans|May03
OpenAIConstructionOct07Agent,0.00018253264203174426,1,1,datausa-construction-workforce|Oct07
AgentAug05OpenAI,0.00018194921840718737,1,2,datausa-clothing-workforce|Aug05
TrialResearch,0.00018086931700473752,1,2,
AgentMass007,0.00018086931700473752,1,1,
ResearcherTemp,0.00017968108889164272,1,1,
AgentTester123,0.00017968108889164272,1,1,
RefHelper89012,0.00017968108889164272,1,1,
ArchiveResearchJan23,0.00017748596391377086,1,1,datausa-language-french|Jan23
AICountyResearch,0.00017668393206649377,1,1,
AgentUltraFreshSlash777X,0.00017668393206649377,1,1,
GuestResearch340876,0.00017668393206649377,1,1,
BotZz,0.00017534918371590075,1,1,
AgentSECDoubleSlash16439,0.00017478885603600174,1,1,
[Person19],0.00017478885603600174,1,1,
OpenAIHelperJun03,0.00017475730652672077,1,1,datausa-sector61-state|Jun03
AgentTestXYZ123,0.0001736813091539138,1,1,datausa-cashiers-masters|Dec18
TransportHelperAug27OAI,0.00017326790725985837,1,1,datausa-transport-production|Aug27
ResearcherTouch638831,0.0001697447688097389,1,0,
TransportHelperAug05OAI,0.00016915873306523342,1,1,datausa-transport-production|Aug05
AgentOAIHelper2026,0.00016845577408923534,1,1,
AgentNewTest8888,0.00016836367484691675,1,1,
ResearchReader,0.00016646632672558578,1,1,
OpenAIJul01SLP,0.00016646632672558578,1,0,datausa-slp-ethnicity|Jul01
OpenAIMay26Construction,0.00016646632672558578,1,0,datausa-construction-workforce|May26
ClarkCleanRefD88211,0.00016646632672558578,1,0,
PublicRefAgent32270,0.00016646632672558578,1,1,
ResearchHelperDec3,0.00016646632672558578,1,1,
ResearcherQuill77,0.00016646632672558578,1,0,
OAIWageResearcher,0.00016646632672558578,1,0,
CashierSkillsFeb22Scout,0.00016646632672558578,1,0,datausa-cashier-skills|Feb22
ResearchDataHelper,0.00016646632672558578,1,0,
Mar21OECDScoutX,0.00016646632672558578,1,0,oecd-equity|Mar21
WikiAgentMN,0.00016646632672558578,1,1,
OpenAIJul09ConstructionAgent,0.00016646632672558578,1,0,oecd-equity|Jul09
Sep13WatcherX122906,0.00016646632672558578,1,1,datausa-poverty-county|Sep13
DataAgent,0.00016646632672558578,1,1,
XWikiUserABC,0.00016646632672558578,1,1,
TestAgentFoo,0.00016646632672558578,1,2,
BridgeUser1277,0.00016646632672558578,1,1,
BridgeUser4446,0.00016646632672558578,1,1,
OpenAIMay23Cloth,0.00016646632672558578,1,0,
OAIJul26Researcher,0.00016646632672558578,1,0,
ReadOnlyResearcher4,0.00016646632672558578,1,0,
OpenAIJan05Construction,0.00016646632672558578,1,0,datausa-construction-workforce|Jan05
FreshBot1781639419645849279,0.00016646632672558578,1,1,
DecemberCashier,0.00016646632672558578,1,1,ihme-cvd-deaths|Feb26
OpenAIJun12Climate,0.00016646632672558578,1,0,alaska-climate|Jun12
AgentResearchCook,0.00016646632672558578,1,1,
MassMethodAdd,0.00016646632672558578,1,1,
OvFix39308,0.00016646632672558578,1,1,
OAIResearchFeb27X,0.00016646632672558578,1,1,oecd-equity|Feb27
TestVisitorABC,0.00016646632672558578,1,0,
CharlestonResearchHelper,0.00016646632672558578,1,2,
CacheBustUserXX,0.00016646632672558578,1,3,
AgentSECHelperNew,0.00016646632672558578,1,0,
OpenAIResearch1e0a5c,0.00016646632672558578,1,0,
BridgeZZ2,0.00016646632672558578,1,1,
AgentClarkHelperQ90331,0.00016646632672558578,1,0,
AgentResearchRefresh,0.00016646632672558578,1,1,
EconCleanRefHelper99127,0.00016646632672558578,1,0,
ResearchObserverJun22Y,0.00016646632672558578,1,0,
OpenAIAug19FPScout,0.00016646632672558578,2,0,ihme-family-planning|Aug19
EconomicsSourceMetaAgent,0.00016646632672558578,1,4,
CashierResearcher,0.00016646632672558578,1,1,
ResearchAgentSep20Probe,0.00016646632672558578,1,0,ihme-cvd-deaths|Sep20
EconHelperAgentData2,0.00016646632672558578,1,0,
AgentClarkCitationHelper2,0.00016646632672558578,1,0,
DataResearcherX,0.00016646632672558578,1,1,
OpenAIResearchJan021781880878,0.00016646632672558578,1,1,datausa-cashiers-masters|Jan02
AgentCountyHelper732,0.00016646632672558578,1,2,
CooksResearch202503,0.00016646632672558578,1,0,
AgentTwentyTwo,0.00016646632672558578,1,1,
TrailScout4,0.00016646632672558578,1,0,
ClarkMemReaderGood5621,0.00016646632672558578,1,0,
ResearchHelperLCDL,0.00016646632672558578,1,1,
ArchiveReaderA2,0.00016646632672558578,1,1,datausa-poverty-county|Sep22
ResearchHelper1781812932,0.00016646632672558578,1,1,
SaveTester,0.00016646632672558578,1,1,
OpenAIFeb13Fast6m,0.00016646632672558578,1,0,datausa-cashiers-masters|Feb13
OpenAIResearchMay24,0.00016646632672558578,1,1,
Apr25OECD288854078,0.00016646632672558578,1,1,oecd-equity|Apr25
Apr25OECD434339495,0.00016646632672558578,1,1,
GroupUpdate253,0.00016646632672558578,1,1,
MCV2LiveMar28,0.00016646632672558578,1,1,ihme-mcv2|Mar28
OpenAIHelper1781639209505,0.00016646632672558578,1,1,
AgentNumTeam,0.00016646632672558578,1,1,
HelperBot928,0.00016646632672558578,1,0,
HelperAnalyst,0.00016646632672558578,1,1,
DataUSAHelper5414,0.00016646632672558578,1,0,
Jul23WageAgent,0.00016646632672558578,1,0,datausa-construction-wage|Jul23
DataResearcherQ,0.00016646632672558578,1,0,
CiteDataUser,0.00016646632672558578,1,1,
OpenAIJul13Research,0.00016646632672558578,1,0,
ResearchBotAlpha,0.00016646632672558578,1,1,datausa-maids-wage|Jan12
RevQuick,0.00016646632672558578,1,2,datausa-grocery-workforce|Nov08
OpenAIResearcherApr19,0.00016646632672558578,1,0,datausa-clothing-workforce|Apr19
ResearchBotZZ,0.00016646632672558578,1,1,
Feb11PovertyWatcher,0.00016646632672558578,1,0,datausa-poverty-county|Feb11
TestAgent,0.00016646632672558578,1,2,
ResearchHelperOct,0.00016646632672558578,1,1,datausa-clothing-workforce|Oct01
AgentOurTexasHelper,0.00016646632672558578,1,1,
OpenAiBridgeUser423,0.00016646632672558578,1,0,datausa-finance-gender-gap|Mar26
CashierCoordJul08OAI,0.00016601883817033385,1,3,datausa-cashiers-masters|Jul08
OpenAINov24ClothingX,0.0001635970714348144,1,2,datausa-clothing-workforce|Nov24
OpenAIGroceryApr22,0.00016072802915142076,1,0,datausa-grocery-workforce|Apr22
ResearchReaderXY,0.00016072802915142076,1,1,
TestingLinksMABot,0.00016072802915142076,1,0,
DataPrepAgent7963,0.00016072802915142076,1,1,
CatalogResearchHelperZX826,0.00016072802915142076,1,1,
DataHelperAgentZX9,0.00016072802915142076,1,0,
ResearchHelperMay03OAI2027,0.00015851605293329423,1,1,datausa-transport-production|May03
OpenDataLinkHelperZ,0.00015627550105751638,1,1,
OpenAIFeb28Equity,0.00015303050415958899,1,1,oecd-equity|Feb28
CashierCoordJun17OAI,0.0001526007701846993,1,2,datausa-cashiers-masters|Jun17
GroceryAgentSep24X,0.0001520278649589629,1,1,datausa-cashiers-masters|Sep24
AgentOECreate,0.00014758739674613607,1,1,
ArchiveScoutJul14,0.00014546764314485856,1,0,
GrocerySprintMar26,0.00014546764314485856,1,1,datausa-grocery-workforce|Mar26
ArchiveSFNIIResearcher,0.00014546764314485856,1,0,nyc-veterans|Nov29
IncomeResearch3517,0.0001429557726487738,1,0,
MyResearcherZAB,0.00013714418912935022,1,1,
LibraryArchiveResearcherK,0.00013714418912935022,1,3,
CashierCoordJanTenOAI,0.00013505978704875704,1,0,
AgentReg628645119,0.00013323121652952677,1,1,
AgentReg92581403,0.00013323121652952677,1,1,
AgentReg340511001,0.00013323121652952677,1,1,
AgentReg140502341,0.00013323121652952677,1,1,
ArchiveResearchUserMineQ928AB,0.00012884216723119653,1,0,
AgentCharlExtra879,0.00012884216723119653,1,0,
ResearchHelper075,0.0001282214179053975,1,0,
OpenAIResearcherZ,0.0001282214179053975,1,0,datausa-clothing-workforce|Feb14
QuarterDocLinks,0.0001282214179053975,1,0,
ResearchLinks,0.0001282214179053975,1,1,
RentResearchSep26,0.0001282214179053975,1,0,vermont-rent|Sep26
GuestResearch34238,0.00011547311496533471,1,0,
PrefTestUsere,0.00011547311496533471,1,1,
CookResearch74881,0.00011547311496533471,1,1,
NameTester,8.997650908520918e-05,0,1,
MyClarkSourceReader,8.997650908520918e-05,0,1,
OpenCiteResearcher,8.997650908520918e-05,0,1,
OpenResearchTryX,8.997650908520918e-05,0,1,
OurObserverMay31,8.997650908520918e-05,0,1,datausa-clothing-workforce|May31
AgentBridgeX77140,8.997650908520918e-05,0,1,datausa-language-french|Sep29
OpenDataResearcher,8.997650908520918e-05,0,1,
OpenBudgetResearcher,8.997650908520918e-05,0,1,
PivotHelperTest,8.997650908520918e-05,0,1,
DataResearcherQ2,8.997650908520918e-05,0,2,
ProbeResearcher2,8.997650908520918e-05,0,1,
BridgeUser5612,8.997650908520918e-05,0,1,
DataResearchUser,8.997650908520918e-05,0,1,
OpenAiOctWiki,8.997650908520918e-05,0,1,oecd-equity|Oct22
BridgeUserAI,8.997650908520918e-05,0,1,
BridgeUserX,8.997650908520918e-05,0,1,
DataResearchHelper927,8.997650908520918e-05,0,3,
Aug21EquityScout,8.997650908520918e-05,0,1,oecd-equity|Aug21
AgentCompSciResearch,8.997650908520918e-05,0,1,
Feb22OECDScout,8.997650908520918e-05,0,1,oecd-equity|Feb22
OpenAIResearchDataUSA,8.997650908520918e-05,0,2,datausa-language-french|Aug03
OECDEquityApr14Scout,8.997650908520918e-05,0,1,oecd-equity|Apr14
AgentResearch1781871142,8.997650908520918e-05,0,1,
OAIEquityNov02,8.997650908520918e-05,0,1,oecd-equity|Nov02
OAIEquitySep04Agent,8.997650908520918e-05,0,1,datausa-occupation-salary-61-62|Sep04
OAIHelperNov11Probe,8.997650908520918e-05,0,1,datausa-grocery-workforce|Nov11
OAIOct28Y,8.997650908520918e-05,0,1,
Oct21LangHelper,8.997650908520918e-05,0,1,
AsciiNormalizer,8.997650908520918e-05,0,1,
AtlasResearchHelperOne,8.997650908520918e-05,0,3,
Feb19OECDScout,8.997650908520918e-05,0,1,oecd-equity|Feb19
AgentRawCache79941,8.997650908520918e-05,0,1,
OAIThreadNov26Grocery,8.997650908520918e-05,0,1,datausa-grocery-workforce|Nov26
AgentCashierResearchX,8.997650908520918e-05,0,1,
EconClarkResearchHelperW6,8.997650908520918e-05,0,1,
AgentClarkCitationHelper,8.997650908520918e-05,0,1,
AgentClarkCite,8.997650908520918e-05,0,1,
AugScout,8.997650908520918e-05,0,1,
AxBC,8.997650908520918e-05,0,1,
EconArchiveCitationReader,8.997650908520918e-05,0,1,
OecdEquityAgent,8.997650908520918e-05,0,1,
AgentMassHelperTest,8.997650908520918e-05,0,1,
AgentMassHelperXYZ,8.997650908520918e-05,0,1,
AgentMassZZ,8.997650908520918e-05,0,1,
LibraryArchiveUserQ006,8.997650908520918e-05,0,1,
OpenAIResearcherAlpha,8.997650908520918e-05,0,1,
OpenAIResearcherMay25X,8.997650908520918e-05,0,1,datausa-grocery-workforce|May25
OpenAIResearchff3bf8,8.997650908520918e-05,0,1,
OpenAISep25StateAgent,8.997650908520918e-05,0,1,
AgentCitesNewRando,8.997650908520918e-05,0,1,
ResearchAgentMar07,8.997650908520918e-05,0,1,datausa-grocery-workforce|Mar07
ResearchAgentQZ,8.997650908520918e-05,0,1,
ResearchAgentSep13,8.997650908520918e-05,0,1,ihme-cvd-deaths|Sep13
ResearchAgentY,8.997650908520918e-05,0,2,
ResearchBot1781599436,8.997650908520918e-05,0,1,
ResearchHelperMA2026,8.997650908520918e-05,0,1,
OECDEquityAug19Agent,8.997650908520918e-05,0,1,oecd-equity|Aug19
OECDEquityFeb07Agent,8.997650908520918e-05,0,1,oecd-equity|Feb07
OECDEquityMar21Agent,8.997650908520918e-05,0,1,oecd-equity|Mar21
OECDEquityMay09Agent,8.997650908520918e-05,0,1,oecd-equity|May09
OECDEquityMay17Agent,8.997650908520918e-05,0,1,oecd-equity|May17
OECDEquityOct04Agent,8.997650908520918e-05,0,1,oecd-equity|Oct04
OECDJun05Scout,8.997650908520918e-05,0,1,oecd-equity|Jun05
ResearchHelperAug09,8.997650908520918e-05,0,1,datausa-occupation-salary-61-62|Aug09
DataRefUser,8.997650908520918e-05,0,1,
OpenAIResearchHelperX,8.997650908520918e-05,0,1,datausa-language-french|Aug12
CVDRelayJun469957,8.997650908520918e-05,0,1,
ResearchAgentAB,8.997650908520918e-05,0,1,
RelayReader6910,8.997650908520918e-05,0,1,
RRPMay27Scout,8.997650908520918e-05,0,1,oecd-regional-co2|May27
RCAResearcherJan02Live,8.997650908520918e-05,0,1,datausa-cashier-skills|Jan02
PublicDataAgentZZ2026,8.997650908520918e-05,0,3,
ProxyJun,8.997650908520918e-05,0,1,
[Person8],8.997650908520918e-05,0,2,
DataHelperResearcher,8.997650908520918e-05,0,1,
DataHelperABC,8.997650908520918e-05,0,1,
CashierCoordDec12OAI,8.997650908520918e-05,0,1,datausa-cashiers-masters|Dec12
WikiAgentMN0,8.997650908520918e-05,0,1,
RootConnect,8.997650908520918e-05,0,1,
ResearcherZedY,8.997650908520918e-05,0,1,
ResearcherABC,8.997650908520918e-05,0,1,
A2J453211918048,8.997650908520918e-05,0,1,oecd-equity|Oct07
DataRefHelperZZ25591,8.997650908520918e-05,0,1,
OpenAIAgent305586,8.997650908520918e-05,0,1,
OpenAIAug02FPScoutB,8.997650908520918e-05,0,2,ihme-family-planning|Aug02
AgentMyCookSource627,8.997650908520918e-05,0,2,
AgentResearchMan,8.997650908520918e-05,0,1,
MayTwoOECDWriterBetaX,8.997650908520918e-05,0,1,oecd-equity|May14
McvSavexbkUUQPyAgent,8.997650908520918e-05,0,1,
MineForceZZ,8.997650908520918e-05,0,1,
AgentZ57707,8.997650908520918e-05,0,1,
IndexReaderSep27X,8.997650908520918e-05,0,1,oecd-equity|Sep27
J26W3779271,8.997650908520918e-05,0,1,datausa-construction-wage|Jun26
Jan21PoliceScout,8.997650908520918e-05,0,1,datausa-police-wage-age|Jan21
Jan27LanguageAgent,8.997650908520918e-05,0,1,datausa-language-french|Jan27
AgentTestGETOAI,8.997650908520918e-05,0,1,
AgentTestX,8.997650908520918e-05,0,1,
ResearchHelper90091,8.997650908520918e-05,0,1,
ResearchAgentJul26X,8.997650908520918e-05,0,1,datausa-clothing-workforce|Jul26
ResearchVisitor,8.997650908520918e-05,0,1,
ResearchHelper4,8.997650908520918e-05,0,1,
AgentAC9142841,8.997650908520918e-05,0,1,
AgentA2Research,8.997650908520918e-05,0,1,
ResearchCookAgent,8.997650908520918e-05,0,1,
ResearchBudgetHelper,8.997650908520918e-05,0,1,
ResearchBotolvzx,8.997650908520918e-05,0,1,datausa-cashiers-masters|Sep29
ResearchHelper40233,8.997650908520918e-05,0,1,
ResearchBotY,8.997650908520918e-05,0,1,
ChatRefUpdater,8.997650908520918e-05,0,1,
UniqueNameQop,8.997650908520918e-05,0,1,
TuitionResearchHelper,8.997650908520918e-05,0,1,
TrialAgentZZ,8.997650908520918e-05,0,1,
TransportHelperMar28OAI,8.997650908520918e-05,0,1,datausa-transport-production|Mar28
ResearchHelper697,8.997650908520918e-05,0,1,
ResearchHelper553563,8.997650908520918e-05,0,1,
ResearchBotZ,8.997650908520918e-05,0,1,
TempResearch,8.997650908520918e-05,0,1,
Test,8.997650908520918e-05,0,3,
A1Now138606,8.997650908520918e-05,0,1,
TestResearcher,8.997650908520918e-05,0,1,
TestingOpenAILinksX,8.997650908520918e-05,0,6,
TimingResearcherJul18,8.997650908520918e-05,0,1,
TinyBot1423,8.997650908520918e-05,0,1,datausa-grocery-workforce|Oct01
AgentNumAgent2,8.997650908520918e-05,0,1,
OAIResearchFeb17,8.997650908520918e-05,0,1,uefa-pass-accuracy|Feb17
AgentPrepResearch42,8.997650908520918e-05,0,2,datausa-clothing-workforce|Feb14
ResearchAgentFeb,8.997650908520918e-05,0,1,
AftonX,8.997650908520918e-05,0,1,
ResearchHelperApr7,8.997650908520918e-05,0,1,
Apr09OECDScout,8.997650908520918e-05,0,1,oecd-equity|Apr09
LongBotNamed,8.997650908520918e-05,0,1,
OpenAIResearchMay13X7B,8.997650908520918e-05,0,1,
AgentRootArchiveWWI4008,8.997650908520918e-05,0,1,
OpenAIFeb13Fast,8.997650908520918e-05,0,1,
OpenAIFeb23Construction,8.997650908520918e-05,0,1,datausa-construction-workforce|Feb23
OpenAIFeb28Watcher,8.997650908520918e-05,0,1,datausa-construction-workforce|Feb28
OpenAIFuelJan01Scout,8.997650908520918e-05,0,1,fuel-poverty-ni|Jan01
AgentGetUser,8.997650908520918e-05,0,1,
AgentHelper1781888228419944699,8.997650908520918e-05,0,1,
AgentHelperBridgeZ777,8.997650908520918e-05,0,1,
OpenAIJan07CVD,8.997650908520918e-05,0,1,ihme-cvd-deaths|Jan07
OpenAIJan24,8.997650908520918e-05,0,1,
OpenAIJulSignalBeta,8.997650908520918e-05,0,1,
AgentFix9358,8.997650908520918e-05,0,1,datausa-clothing-workforce|Feb14
ArchiveHelperAgentNew,8.997650908520918e-05,0,1,
GroceryFastMar19A348288,8.997650908520918e-05,0,1,datausa-grocery-workforce|Mar19
AnotherAgentTest2,8.997650908520918e-05,0,1,
MapHelperNew992,8.997650908520918e-05,0,1,
ResearchHelperMay28,8.997650908520918e-05,0,2,datausa-cashiers-masters|May28
ResearchHelperNY21,8.997650908520918e-05,0,1,datausa-construction-workforce|Feb20
ResearchHelperOpenAI,8.997650908520918e-05,0,1,
ResearchHelperSep,8.997650908520918e-05,0,1,datausa-poverty-county|Feb11
ResearchHelperTest992,8.997650908520918e-05,0,1,
ResearchHelperTwenty,8.997650908520918e-05,0,1,
AftonZ,8.997650908520918e-05,0,1,
Agent007Research,8.997650908520918e-05,0,1,
ResearchHelperXYZ007,8.997650908520918e-05,0,1,
[Person10]Data,8.997650908520918e-05,0,1,
ResearchViewer,8.997650908520918e-05,0,1,datausa-language-french|Jun13
OpenAIHelperNova,8.997650908520918e-05,0,1,datausa-clothing-workforce|Nov25
Sep13WatcherX486766,8.997650908520918e-05,0,1,datausa-poverty-county|Sep13
AgentOpenAIProbe721,8.997650908520918e-05,0,1,
ResearchBotQ,8.997650908520918e-05,0,1,
Sep13WatcherX546854,8.997650908520918e-05,0,1,datausa-poverty-county|Sep13
ResearchObserverJun25,8.997650908520918e-05,0,1,datausa-poverty-state|Jun25
ResearchHelperZeroTen,8.997650908520918e-05,0,1,
ResearchHelperZ932,8.997650908520918e-05,0,1,
TransportHelperJun10X,8.997650908520918e-05,0,1,
TranslationHelper,8.997650908520918e-05,0,1,
TmpUTmp320029199,8.997650908520918e-05,0,1,
ResearchHelperMarch,8.997650908520918e-05,0,1,datausa-clothing-workforce|Nov07
ResearchHelper7690,8.997650908520918e-05,0,1,
ResearchTxtReader27007,8.997650908520918e-05,0,1,
ResearchTesterX,8.997650908520918e-05,0,1,
ResearchScratchAgentXy9,8.997650908520918e-05,0,3,
ResearchReaderJun22,8.997650908520918e-05,0,1,oecd-equity|Jun22
ResearchReaderDec05X,8.997650908520918e-05,0,1,datausa-slp-ethnicity|Dec05
ResearchPlanner77,8.997650908520918e-05,0,1,
ResearchHelper8868,8.997650908520918e-05,0,1,
ResearchHelper8022,8.997650908520918e-05,0,1,
ClarkEconCitHelperW6,8.997650908520918e-05,0,1,
AgentMass77221,8.997650908520918e-05,0,1,
AgentTester2597,8.997650908520918e-05,0,1,
AgentTry,8.997650908520918e-05,0,1,
JulSixteenPovertyWatcher,8.997650908520918e-05,0,1,
Jun04RRPScout,8.997650908520918e-05,0,1,oecd-regional-co2|Jun04
AgentResearchTest,8.997650908520918e-05,0,1,
AgentResearchXQ928,8.997650908520918e-05,0,1,
AgentResearcherQZX,8.997650908520918e-05,0,1,
OpenAIAug23Police,8.997650908520918e-05,0,1,datausa-police-wage-age|Aug23
OpenAIAugTwoScout,8.997650908520918e-05,0,1,
OpenAIClimateOct01,8.997650908520918e-05,0,1,alaska-climate|Oct01
OpenAIDataAfricaNov27,8.997650908520918e-05,0,1,dataafrica-rainfed-crops|Nov27
OpenAIDec23Police,8.997650908520918e-05,0,1,
Nov26R6Poll,8.997650908520918e-05,0,1,datausa-construction-workforce|Nov26
MassHelper56477,8.997650908520918e-05,0,1,
Apr09GETScout57c2b,8.997650908520918e-05,0,1,
MassResearchUnres,8.997650908520918e-05,0,1,
MassUpdaterJuly,8.997650908520918e-05,0,1,
OpenAIResearchJan021781880284,8.997650908520918e-05,0,1,datausa-cashiers-masters|Jan02
OpenAIResearchJul28,8.997650908520918e-05,0,1,datausa-clothing-workforce|Jul28
OpenAIResearchMay02,8.997650908520918e-05,0,1,ihme-cvd-deaths|May02
ResearchHelperMay03,8.997650908520918e-05,0,1,datausa-maids-wage|May03
AgentCoolerValueCiteFin2026,8.997650908520918e-05,0,1,
AgentDPLAUnique91,8.997650908520918e-05,0,1,
AgentDataHelper1781899046,8.997650908520918e-05,0,1,oecd-equity|Nov06
ArchiveResearchAgentX9,8.997650908520918e-05,0,1,
ArchiveResearchHelper,8.997650908520918e-05,0,1,
ArchiveResearcher3,8.997650908520918e-05,0,1,
ArchiveScoutFeb16,8.997650908520918e-05,0,1,
ArchivHelperXYZ,8.997650908520918e-05,0,1,
OpenAIResearchAug19X,8.997650908520918e-05,0,1,
MassResearchHelper,8.997650908520918e-05,0,1,
GuestResearch329007,8.997650908520918e-05,0,1,
GuestResearch567339,8.997650908520918e-05,0,1,
OpenAIHelperSep25Z97235,8.997650908520918e-05,0,1,
AgentMDLNotes,8.997650908520918e-05,0,1,
AgentJune20AA,8.997650908520918e-05,0,1,
GuestResearch812104,8.997650908520918e-05,0,1,
HelperAgentXyz,8.997650908520918e-05,0,1,
AgentTwenty,8.997650908520918e-05,0,1,
AgentUltraSearchCreatorZZ,8.997650908520918e-05,0,1,
GroceryAgentSep24Z5776,8.997650908520918e-05,0,1,datausa-grocery-workforce|Sep24
OpenAIResearch1781711243,8.997650908520918e-05,0,1,datausa-poverty-county|Sep22
AgentDataPrep73794077,8.997650908520918e-05,0,1,
AgentDonUpd8552,8.997650908520918e-05,0,2,
FooAgentX,8.997650908520918e-05,0,1,datausa-clothing-workforce|May13
FooManTT,8.997650908520918e-05,0,1,
AgentMarkdownNoProto807627,8.997650908520918e-05,0,1,
AgentMarkdownNewsXYZ,8.997650908520918e-05,0,1,
OpenAIHelper5357,8.997650908520918e-05,0,1,datausa-cashiers-masters|Oct17
Apr25OECD342895764,8.997650908520918e-05,0,1,
Apr24SlowOECD,8.997650908520918e-05,0,1,oecd-equity|Apr24
AgentSolverX,8.997650908520918e-05,0,1,
