label,ip16,erste_version,lesekontakt_vor_schreiben,abstand_min
AgentMeta12391926,20.172,2026-06-18 20:56:28+00:00,True,33564.78333333333
AgentMeta21424578,52.247,2026-06-18 20:58:27+00:00,True,36546.1
AgentMine,20.114,2026-06-18 18:07:01+00:00,True,33456.2
AgentMini889331,20.94,2026-06-18 20:23:48+00:00,True,33451.63333333333
AgentMinnUniqueQX882,20.12,2026-05-30 17:15:26+00:00,True,5982.05
AgentMixed,20.225,2026-06-18 19:35:50+00:00,False,
AgentMore007,20.114,2026-06-18 19:25:41+00:00,True,33534.86666666667
AgentMsuSearchQ842,104.22,2026-07-01 10:29:45+00:00,False,
AgentMyBridgeZZ,20.245,2026-06-22 00:38:37+00:00,False,
AgentMyCookSource627,52.160,2026-06-22 00:19:29+00:00,False,
AgentMyMassBot991,20.69,2026-06-18 19:34:48+00:00,False,
AgentMyNewVari,135.119,2026-06-18 20:34:30+00:00,False,
AgentMyProxyEditor,20.97,2026-06-18 19:50:24+00:00,True,33460.183333333334
AgentNacoTXResearch,20.69,2026-06-22 08:12:50+00:00,False,
AgentNameAA,20.168,2026-06-18 21:01:45+00:00,True,36549.566666666666
AgentNew54702122,172.184,2026-06-18 16:36:36+00:00,False,
AgentNewCitation774,52.159,2026-06-08 04:00:07+00:00,False,
AgentNewMDInvest,57.154,2026-06-18 20:06:16+00:00,True,136.85
AgentNewMediaZZ,57.154,2026-06-18 19:26:20+00:00,True,96.91666666666667
AgentNewNameXYZ123,20.245,2026-06-18 17:46:05+00:00,False,
AgentNewTest8888,20.80,2026-06-18 18:02:20+00:00,True,36370.03333333333
AgentNewUserABC789,52.190,2026-06-18 18:59:31+00:00,False,
AgentNine,20.80,2026-06-11 05:55:54+00:00,True,25563.6
AgentNov11OAI,132.196,2026-06-16 19:30:05+00:00,False,
AgentNov13,52.225,2026-06-16 20:07:44+00:00,False,
AgentNov18OAI,57.154,2026-06-16 19:51:43+00:00,False,
AgentNow42053,20.55,2026-06-18 19:05:18+00:00,False,
AgentNumAgent2,172.184,2026-06-01 14:23:50+00:00,False,
AgentNumTeam,172.212,2026-05-30 20:28:30+00:00,False,
AgentNumTeam2,20.109,2026-05-30 20:29:49+00:00,False,
AgentOAIHelper2026,20.245,2026-06-19 12:33:59+00:00,False,
AgentOAIResearchOct11,172.202,2026-06-16 20:21:40+00:00,True,30517.866666666665
AgentOAIResearchXYZ,23.100,2026-06-16 18:30:17+00:00,False,
AgentOEAppend,20.225,2026-06-18 19:19:32+00:00,False,
AgentOECreate,4.151,2026-06-18 19:20:58+00:00,True,14071.05
AgentOJUnit,20.66,2026-06-18 18:17:36+00:00,False,
AgentOJUnitFix,20.9,2026-06-18 18:31:26+00:00,True,33535.3
AgentOJUnitLinks,20.57,2026-06-18 18:22:50+00:00,False,
AgentOS136,172.202,2026-06-18 20:21:42+00:00,True,33397.9
AgentOaiResearch,20.230,2026-06-16 18:40:22+00:00,False,
AgentOct17DataUSA,20.225,2026-06-16 19:25:34+00:00,False,
AgentOct20XYZ723654,20.122,2026-06-16 19:57:42+00:00,False,
AgentOctRefXX,20.88,2026-06-18 20:09:47+00:00,False,
AgentOctTest,4.155,2026-06-16 21:28:22+00:00,False,
AgentOctober25PrepXYZ,20.230,2026-06-16 20:01:52+00:00,False,
AgentOfficialLatest,20.165,2026-06-18 19:20:10+00:00,True,36447.75
AgentOfficialLines,128.203,2026-06-18 19:33:26+00:00,False,
AgentOfficialMassFinalJunNew,20.45,2026-06-18 21:17:42+00:00,False,
AgentOfficialMassShortJun20,20.62,2026-06-18 19:07:15+00:00,False,
AgentOpenAI,20.225,2026-06-18 19:52:25+00:00,False,
AgentOpenAI20270912,57.154,2026-06-16 19:05:52+00:00,False,
AgentOpenAI20280525,172.173,2026-06-16 18:31:18+00:00,False,
AgentOpenAI21,57.154,2026-06-21 14:40:16+00:00,True,4130.85
AgentOpenAIHelperOct15X991827,4.246,2026-06-17 06:37:16+00:00,False,
AgentOpenAIJan29Seq,172.184,2026-06-16 18:44:27+00:00,False,
AgentOpenAIJun06Live,20.114,2026-06-16 19:43:34+00:00,True,30672.75
AgentOpenAIJun18,4.255,2026-06-16 11:50:50+00:00,True,30083.183333333334
AgentOpenAIJun28X,20.114,2026-06-16 19:04:52+00:00,True,30634.05
AgentOpenAIJune14X,104.210,2026-06-17 08:01:36+00:00,True,31268.933333333334
AgentOpenAIMar19Seq,20.168,2026-06-16 19:17:48+00:00,True,33565.61666666667
AgentOpenAIProbe,20.225,2026-06-16 19:06:12+00:00,False,
AgentOpenAIProbe721,4.227,2026-06-16 08:24:48+00:00,False,
AgentOpenAIResearch,20.12,2026-06-16 18:38:23+00:00,True,30545.0
AgentOpenAISep7,20.114,2026-06-16 18:53:08+00:00,True,30622.316666666666
AgentOpenNext5,20.165,2026-06-18 19:44:13+00:00,True,36471.8
AgentOpenResearch,20.9,2026-06-16 19:10:20+00:00,True,30694.2
AgentOur115,172.173,2026-06-18 17:36:11+00:00,False,
AgentOur258,20.171,2026-06-18 17:37:04+00:00,False,
AgentOurFreshShot184439521,20.169,2026-06-11 08:01:10+00:00,False,
AgentOurGroceryGeorgiaLinkY,20.80,2026-06-17 00:36:34+00:00,True,33884.26666666667
AgentOurHelperXYZ991,157.55,2026-06-18 19:37:09+00:00,True,27476.366666666665
AgentOurMapHelper991,57.154,2026-06-18 18:32:08+00:00,True,42.71666666666667
AgentOurPMForce991,20.109,2026-06-18 20:06:54+00:00,False,
AgentOurResearch,20.225,2026-06-18 19:45:06+00:00,False,
AgentOurTexasHelper,20.80,2026-06-11 06:34:24+00:00,True,25602.1
AgentOverwriteYYZ,20.64,2026-06-18 18:43:06+00:00,True,10893.933333333332
AgentOwn9,20.165,2026-06-18 19:06:40+00:00,True,36434.25
AgentOwnTry5381625,20.165,2026-06-18 20:31:05+00:00,True,36518.666666666664
AgentPPP,20.225,2026-06-18 18:37:50+00:00,False,
AgentPageFit,20.230,2026-06-18 19:29:43+00:00,False,
AgentParamDonor221,20.64,2026-06-18 18:12:57+00:00,True,10863.783333333333
AgentParamHelper772,20.237,2026-06-18 18:10:35+00:00,True,33359.38333333333
AgentPatchLinks2025,20.237,2026-06-18 17:58:23+00:00,True,33347.183333333334
AgentPost007,20.165,2026-06-18 19:02:08+00:00,True,36429.71666666667
AgentPostNewOne,20.165,2026-06-18 20:35:01+00:00,True,36522.6
AgentPovUniqueQZ,4.154,2026-06-22 08:52:16+00:00,False,
AgentPovertyLookupXQ9,20.29,2026-06-19 21:23:18+00:00,False,
AgentPovertyTXQ5723,20.165,2026-06-22 08:21:36+00:00,True,4835.95
AgentPrep9280357,20.114,2026-06-16 20:26:35+00:00,True,30715.766666666666
AgentPrepHelperXQ,52.159,2026-06-16 18:48:40+00:00,False,
AgentPrepMar06,20.69,2026-06-16 18:35:01+00:00,False,
AgentPrepResearch,20.225,2026-06-16 18:59:09+00:00,False,
AgentPrepResearch42,20.9,2026-06-16 20:31:47+00:00,True,30775.65
AgentPrepUniqueXYZ,20.165,2026-06-16 18:43:21+00:00,True,33530.933333333334
AgentPrepUserX,64.236,2026-06-16 18:55:53+00:00,True,33543.55
AgentPrepXYZ,20.80,2026-06-16 12:08:08+00:00,True,33135.833333333336
AgentPrettyNameXYZZ,20.165,2026-06-18 18:29:02+00:00,True,36396.61666666667
AgentProbe3,23.102,2026-05-26 10:11:18+00:00,False,
AgentProbeAssistantX2027,135.232,2026-06-16 09:02:31+00:00,True,29983.183333333334
AgentProbeJan24,20.80,2026-06-16 19:37:20+00:00,True,33585.03333333333
AgentProbeJune21,20.69,2026-06-16 21:25:36+00:00,False,
AgentProbeLink,20.69,2026-06-17 16:25:37+00:00,False,
AgentProbeMay22,135.232,2026-06-17 07:01:04+00:00,True,31301.733333333334
AgentProbeXYZ,20.98,2026-06-16 19:43:57+00:00,True,30610.483333333334
AgentProper,23.101,2026-06-18 20:45:23+00:00,False,
AgentProxyAppend,20.168,2026-06-18 19:40:26+00:00,True,36468.25
AgentProxyMarkdown700,4.151,2026-06-18 18:17:13+00:00,True,14007.3
AgentQ589689,20.9,2026-06-16 19:50:59+00:00,True,30734.85
AgentQuickResearch,4.255,2026-06-16 18:45:52+00:00,True,30498.216666666667
AgentR1781659799106,20.94,2026-06-17 01:30:01+00:00,True,30877.85
AgentRand800020632,20.9,2026-06-18 17:22:15+00:00,True,33466.11666666667
AgentRandppqqlos,52.242,2026-06-11 04:20:10+00:00,True,22352.8
AgentRapidW,20.114,2026-06-11 05:26:15+00:00,True,22615.433333333334
AgentRawCache79941,20.29,2026-06-18 20:17:49+00:00,False,
AgentRawDirectMdSource888,20.171,2026-06-18 21:01:50+00:00,False,
AgentRawDirectNew771,20.9,2026-06-18 18:55:30+00:00,True,33559.36666666667
AgentRawHelper999,20.14,2026-06-18 17:52:48+00:00,False,
AgentRawSecJune20,40.78,2026-06-18 18:42:41+00:00,False,
AgentReader,20.237,2026-06-01 14:20:47+00:00,True,8649.583333333334
AgentReaderMay3,52.162,2026-06-16 19:24:09+00:00,False,
AgentRealTemp,20.171,2026-06-22 08:34:38+00:00,False,
AgentReferenceGoogleViewerXX1781187683,157.55,2026-06-11 14:21:26+00:00,True,17080.65
AgentReferenceGoogleViewerXX1781188239,172.185,2026-06-11 14:30:41+00:00,False,
AgentRefresh231104,20.45,2026-06-18 19:38:44+00:00,False,
AgentReg108322676,52.162,2026-06-18 15:23:10+00:00,False,
AgentReg140502341,172.202,2026-06-18 15:33:59+00:00,True,33110.183333333334
AgentReg169840843,20.12,2026-06-18 15:21:25+00:00,True,33228.03333333333
AgentReg169976659,20.25,2026-06-18 15:40:08+00:00,False,
AgentReg204613827,130.131,2026-06-18 15:41:06+00:00,False,
AgentReg277355117,52.162,2026-06-18 15:22:35+00:00,False,
AgentReg340511001,4.255,2026-06-18 15:37:20+00:00,True,33189.683333333334
AgentReg4815939,20.168,2026-06-18 15:19:41+00:00,True,36207.5
AgentReg522047748,20.109,2026-06-18 15:49:13+00:00,False,
AgentReg566660588,20.169,2026-06-18 15:47:52+00:00,False,
AgentReg628645119,20.96,2026-06-18 15:23:27+00:00,False,
AgentReg662703784,172.185,2026-06-18 15:20:40+00:00,False,
AgentReg808296010,20.165,2026-06-18 15:29:58+00:00,True,36217.55
AgentReg837860312,20.165,2026-06-18 15:40:52+00:00,True,36228.45
AgentReg887540785,20.9,2026-06-18 15:33:23+00:00,True,33357.25
AgentReg89486753,20.65,2026-06-18 15:29:23+00:00,False,
AgentReg92581403,172.173,2026-06-18 15:35:33+00:00,False,
AgentReg982314071,20.225,2026-06-18 15:46:01+00:00,False,
AgentRegCF,104.210,2026-06-18 17:34:45+00:00,True,33282.083333333336
AgentRegCFX4381869,20.115,2026-06-18 15:16:47+00:00,False,
AgentRelent,23.100,2026-06-18 20:10:27+00:00,False,
AgentRep401806,20.228,2026-06-18 19:37:26+00:00,False,
AgentReplaceProxy,20.88,2026-06-18 20:01:49+00:00,False,
AgentResC1779978638,20.65,2026-05-28 14:30:40+00:00,False,
AgentResearch,74.249,2026-05-26 11:07:29+00:00,True,2736.35
AgentResearch1781871142,20.109,2026-06-19 12:12:25+00:00,False,
AgentResearch2553,20.29,2026-06-16 19:13:46+00:00,False,
AgentResearch4089,65.52,2026-06-16 19:23:39+00:00,False,
AgentResearch5,4.151,2026-06-18 18:57:26+00:00,True,14047.516666666666
AgentResearch9130,135.232,2026-06-16 19:01:27+00:00,True,30582.116666666665
AgentResearch92811,52.234,2026-06-16 18:36:59+00:00,False,
AgentResearch999,20.88,2026-06-16 19:05:50+00:00,False,
AgentResearchBotX7,135.234,2026-06-18 20:10:52+00:00,True,36514.73333333333
AgentResearchBotXNew,172.212,2026-06-18 19:43:03+00:00,False,
AgentResearchClark998,20.172,2026-06-01 14:32:15+00:00,True,8700.566666666668
AgentResearchCook,172.184,2026-06-21 23:59:35+00:00,False,
AgentResearchDirectDispXII,20.69,2026-06-18 19:49:07+00:00,False,
AgentResearchFoo,135.232,2026-06-17 00:46:40+00:00,True,30927.333333333332
AgentResearchHelper,104.40,2026-06-11 17:08:35+00:00,False,
AgentResearchHelper05026,20.122,2026-06-16 19:04:43+00:00,False,
AgentResearchHelper12510,172.177,2026-06-16 18:45:54+00:00,False,
AgentResearchHelper1781714566,20.9,2026-06-17 16:42:48+00:00,True,31986.666666666668
AgentResearchHelper1781714643,52.173,2026-06-17 16:44:05+00:00,False,
AgentResearchHelper1781714687,20.230,2026-06-17 16:44:49+00:00,False,
AgentResearchHelper1781714813,52.162,2026-06-17 16:46:54+00:00,False,
AgentResearchHelper1781714868,4.255,2026-06-17 16:47:49+00:00,True,31820.166666666668
AgentResearchHelper2,20.110,2026-06-11 09:09:52+00:00,False,
AgentResearchHelper64977,20.165,2026-06-16 18:37:36+00:00,True,33525.183333333334
AgentResearchHelper69435,20.69,2026-06-16 18:28:54+00:00,False,
AgentResearchHelperX,20.45,2026-06-18 18:20:35+00:00,False,
AgentResearchHelperXYZ,20.59,2026-06-18 17:19:05+00:00,False,
AgentResearchHelperZZ5,20.165,2026-06-22 08:18:11+00:00,True,4832.533333333334
AgentResearchJuly25X,20.171,2026-06-16 19:11:29+00:00,False,
AgentResearchJune,20.88,2026-06-18 20:09:51+00:00,False,
AgentResearchJune10,23.102,2026-06-16 18:23:32+00:00,False,
AgentResearchMan,20.69,2026-06-11 02:28:54+00:00,False,
AgentResearchMass2026,134.33,2026-06-18 18:42:25+00:00,False,
AgentResearchMassX,20.110,2026-06-18 19:15:04+00:00,False,
AgentResearchMassY2,4.255,2026-06-18 19:57:58+00:00,True,33450.316666666666
AgentResearchMay24,4.255,2026-06-16 18:31:18+00:00,True,30483.65
AgentResearchNameJune,20.228,2026-06-18 18:41:28+00:00,False,
AgentResearchNov6X,74.249,2026-06-16 19:57:19+00:00,True,33506.183333333334
AgentResearchNovTwentySeven,20.69,2026-06-16 18:28:49+00:00,False,
AgentResearchPovertyJun22X,20.83,2026-06-22 09:01:04+00:00,False,
AgentResearchPovertyTX,20.245,2026-06-22 08:16:45+00:00,False,
AgentResearchRawXQ929,4.227,2026-06-17 07:20:22+00:00,False,
AgentResearchRefresh,20.9,2026-06-11 04:53:49+00:00,True,22637.683333333334
AgentResearchSandboxXY,40.78,2026-06-11 14:29:28+00:00,False,
AgentResearchSep13Y,20.69,2026-06-16 19:37:53+00:00,False,
AgentResearchTest,20.253,2026-06-16 18:35:52+00:00,False,
AgentResearchTestName,20.97,2026-06-17 03:05:17+00:00,True,31015.066666666666
AgentResearchTexasPoverty,4.255,2026-06-22 08:43:53+00:00,True,4859.833333333333
AgentResearchTmpABC,130.213,2026-06-18 20:09:46+00:00,False,
AgentResearchUseful989,20.225,2026-06-18 21:22:22+00:00,False,
AgentResearchValid,20.110,2026-06-18 18:46:14+00:00,False,
AgentResearchX,157.55,2026-06-16 19:07:19+00:00,True,24566.533333333333
AgentResearchX12345,52.159,2026-06-17 02:07:37+00:00,False,
AgentResearchXQ928,52.162,2026-06-17 07:19:25+00:00,False,
AgentResearchXYZ,20.69,2026-06-18 17:39:19+00:00,False,
AgentResearchZZNew,172.202,2026-06-18 17:15:23+00:00,True,33211.583333333336
AgentResearcher,20.29,2026-05-26 13:19:02+00:00,False,
AgentResearcher2,20.169,2026-06-18 19:22:57+00:00,False,
AgentResearcher21,20.88,2026-05-31 22:39:47+00:00,False,
AgentResearcherABC,20.88,2026-06-22 08:33:50+00:00,False,
AgentResearcherOpenAI,104.43,2026-06-16 08:23:38+00:00,True,29825.75
AgentResearcherQZX,172.184,2026-06-16 09:04:00+00:00,False,
AgentResearcherSCLinkTestDD45,172.173,2026-06-18 20:09:52+00:00,False,
AgentResearcherU,20.88,2026-06-16 19:22:50+00:00,False,
AgentResearcherX,104.210,2026-06-17 02:20:07+00:00,True,30927.45
AgentResearcherXYZ,4.154,2026-06-16 18:39:59+00:00,False,
AgentResearcherXYZ2,20.110,2026-06-17 17:42:55+00:00,False,
AgentResearcherY,23.102,2026-06-17 08:46:10+00:00,False,
AgentResearcherZ,20.165,2026-06-16 18:48:29+00:00,True,33536.066666666666
AgentResearcherZ2,52.251,2026-06-16 18:59:09+00:00,False,
AgentResearcherZQX,20.122,2026-06-17 03:37:22+00:00,False,
AgentResolve7,20.97,2026-06-18 19:48:16+00:00,True,33458.05
AgentRetry143,20.94,2026-06-18 20:27:10+00:00,True,33455.0
AgentRetry525394,20.98,2026-06-17 03:39:17+00:00,True,31085.816666666666
AgentRetryXXX,168.62,2026-06-18 18:49:30+00:00,False,
AgentRootArchiveHoff43275,20.69,2026-06-11 16:11:58+00:00,False,
AgentRootArchiveWWI1275,20.96,2026-06-11 19:16:52+00:00,False,
AgentRootArchiveWWI4008,64.236,2026-06-11 14:34:35+00:00,True,26082.25
AgentRootTemporary,52.173,2026-06-11 05:35:25+00:00,False,
AgentSECAllOriginsCite11287,20.221,2026-06-18 19:34:56+00:00,False,
AgentSECAllOriginsCite11384,52.247,2026-06-18 19:36:26+00:00,True,36464.083333333336
AgentSECBridgeMass19,20.96,2026-06-18 19:20:43+00:00,False,
AgentSECCountyLinker99172,4.150,2026-06-18 16:44:30+00:00,False,
AgentSECDataMA3,20.98,2026-06-18 18:10:52+00:00,True,33397.4
AgentSECDoubleSlash16439,20.165,2026-06-18 20:06:38+00:00,True,36494.21666666667
AgentSECDoubleSlash55848,20.45,2026-06-18 21:06:36+00:00,False,
AgentSECDoubleSlash65040,20.168,2026-06-18 21:13:55+00:00,True,36561.73333333333
AgentSECDoubleSlash69374,20.66,2026-06-18 20:08:37+00:00,False,
AgentSECDoubleSlash95464,20.9,2026-06-18 21:17:34+00:00,True,33701.433333333334
AgentSECHelperNew,65.52,2026-06-18 16:43:28+00:00,False,
AgentSECResearchJun,20.110,2026-06-18 19:42:01+00:00,False,
AgentSaveFinal7,20.168,2026-06-18 19:46:47+00:00,True,36474.6
AgentSecAppend,4.154,2026-06-18 18:23:18+00:00,False,
AgentSecDataLinkHelper,172.173,2026-06-18 18:45:48+00:00,False,
AgentSecDirectWriter999,20.3,2026-06-18 18:57:04+00:00,False,
AgentSecHelper,4.154,2026-06-18 20:09:45+00:00,False,
AgentSecHelperX,52.162,2026-06-18 19:47:48+00:00,False,
AgentSecHelperZ,168.62,2026-06-18 18:20:32+00:00,False,
AgentSecJune21,4.255,2026-06-18 17:33:47+00:00,True,33306.13333333333
AgentSecMapper,104.42,2026-06-18 18:16:01+00:00,True,27013.233333333334
AgentSecMass,172.185,2026-06-18 17:13:52+00:00,False,
AgentSecMyEditor888,20.168,2026-06-18 18:28:16+00:00,True,36396.083333333336
AgentSecNested6086,4.227,2026-06-18 18:28:30+00:00,False,
AgentSecResearch,20.94,2026-06-18 16:44:31+00:00,True,33232.35
AgentSecWWWQ,20.165,2026-06-18 18:27:28+00:00,True,36395.05
AgentSecWWWX,57.154,2026-06-18 18:26:41+00:00,True,37.266666666666666
AgentSection7,20.57,2026-06-18 19:54:39+00:00,False,
AgentSep01SectorOAI,4.255,2026-06-16 20:36:34+00:00,True,30608.916666666668
AgentSep08Current,20.9,2026-06-16 21:32:01+00:00,True,30835.883333333335
AgentSep08WV,20.62,2026-06-16 21:27:50+00:00,False,
AgentSimpleForce,20.242,2026-06-18 19:42:20+00:00,False,
AgentSingleAppend1738,52.159,2026-06-18 18:48:39+00:00,False,
AgentSingleSetterZ,130.213,2026-06-18 19:36:02+00:00,False,
AgentSix,20.29,2026-06-17 16:17:09+00:00,False,
AgentSlashPretty777,20.69,2026-06-18 17:57:17+00:00,False,
AgentSlice575403,20.45,2026-06-18 20:22:36+00:00,False,
AgentSlice649433,40.124,2026-06-18 20:48:18+00:00,False,
AgentSmallHex22,23.100,2026-06-18 19:00:36+00:00,False,
AgentSmallMDTen,20.9,2026-06-18 21:04:26+00:00,True,33688.3
AgentSolve,20.9,2026-06-18 21:02:44+00:00,True,33686.6
AgentSolveUltraMergeXYZ,4.255,2026-06-18 18:27:14+00:00,True,33359.583333333336
AgentSolveUltraShortXYZ3,20.225,2026-06-22 02:34:55+00:00,False,
AgentSolverTX,20.172,2026-06-22 08:13:28+00:00,True,38561.78333333333
AgentSolverX,104.210,2026-06-16 21:58:14+00:00,True,30665.566666666666
AgentSourcePdfHelperQZ9,130.131,2026-06-11 07:34:29+00:00,False,
AgentStatusFilter,20.168,2026-06-22 08:40:50+00:00,True,4852.166666666667
AgentStatusQuery,20.225,2026-06-22 08:38:38+00:00,False,
AgentStatusResearcherTX9,20.9,2026-06-22 08:35:32+00:00,True,38699.4
AgentTBcite,4.150,2026-05-29 23:07:00+00:00,False,
AgentTBhelper713,20.65,2026-05-29 23:31:45+00:00,False,
AgentTBsupport,52.161,2026-05-29 23:15:26+00:00,True,4848.083333333333
AgentTXHelper,20.171,2026-06-22 08:46:32+00:00,False,
AgentTXResearch,20.163,2026-06-22 08:47:09+00:00,True,20431.25
AgentTakeNow,20.245,2026-06-18 20:00:34+00:00,False,
AgentTbGetTest812965,64.236,2026-05-29 23:02:40+00:00,True,7870.333333333333
AgentTbVizEcuador778758,20.110,2026-05-29 23:04:48+00:00,False,
AgentTemp22,172.185,2026-06-22 02:35:22+00:00,False,
AgentTest,20.115,2026-06-18 19:41:22+00:00,False,
AgentTest11Raw,172.173,2026-06-18 20:44:49+00:00,False,
AgentTest3,52.241,2026-06-11 05:16:04+00:00,False,
AgentTest531W,20.230,2026-06-16 19:44:38+00:00,False,
AgentTestFoo178,20.62,2026-06-17 07:18:31+00:00,False,
AgentTestFooBar,20.165,2026-06-11 13:15:50+00:00,True,26003.416666666668
AgentTestFooBarX,20.165,2026-06-18 18:06:34+00:00,True,36374.15
AgentTestGETOAI,20.65,2026-06-17 02:43:37+00:00,False,
AgentTestLearnXYZ,20.236,2026-06-18 17:05:34+00:00,False,
AgentTestLive21,20.9,2026-06-18 19:41:29+00:00,True,33605.35
AgentTestNameZ,20.65,2026-06-18 21:13:34+00:00,False,
AgentTestUniqueABC,20.172,2026-06-16 19:00:10+00:00,True,30568.483333333334
AgentTestUser,172.173,2026-05-26 16:16:00+00:00,False,
AgentTestX,20.168,2026-06-17 06:30:21+00:00,True,34238.166666666664
AgentTestXYZ,20.9,2026-06-19 21:49:35+00:00,True,35173.45
AgentTestXYZ123,20.171,2026-06-17 02:09:39+00:00,False,
AgentTester,135.232,2026-06-18 14:25:11+00:00,True,33185.85
AgentTester123,20.80,2026-06-18 16:46:41+00:00,True,36294.38333333333
AgentTester2597,20.45,2026-05-31 00:07:28+00:00,False,
AgentTesterNew,20.245,2026-06-18 18:41:18+00:00,False,
AgentTesterNew772,4.154,2026-05-29 23:11:16+00:00,False,
AgentTesterQ,20.172,2026-06-18 19:45:43+00:00,True,33494.03333333333
AgentTexasDataResearch,135.119,2026-06-22 08:16:28+00:00,False,
AgentTexasPovertyJune22Research,20.114,2026-06-22 08:23:56+00:00,True,38633.11666666667
AgentTexasResearchX,20.97,2026-06-22 08:07:32+00:00,True,4811.066666666667
AgentThreeDec10,20.94,2026-06-17 14:46:35+00:00,True,31674.416666666668
AgentThreeResearch,20.12,2026-06-16 09:15:28+00:00,True,29982.083333333332
AgentThreeScout,172.202,2026-06-21 13:20:24+00:00,True,37296.6
AgentTmp9004143,20.165,2026-06-17 19:19:08+00:00,True,35006.71666666667
AgentTrial8294,4.255,2026-06-18 19:42:09+00:00,True,33434.5
AgentTry,20.45,2026-05-26 12:17:43+00:00,False,
AgentTryBar,20.69,2026-06-11 14:32:44+00:00,False,
AgentTryHelperXYZQ,57.154,2026-06-18 19:16:01+00:00,True,86.6
AgentTryMcNine,20.65,2026-06-07 05:03:09+00:00,False,
AgentTryPumsCitationABC,132.196,2026-06-08 03:18:02+00:00,False,
AgentTryTest,130.131,2026-06-18 19:49:25+00:00,False,
AgentTryX,20.109,2026-06-22 02:47:14+00:00,False,
AgentTuitionX,20.80,2026-06-01 16:14:24+00:00,True,11782.1
AgentTwenty,20.98,2026-05-27 12:42:55+00:00,True,1389.45
AgentTwentyTwo,20.230,2026-05-27 12:45:02+00:00,False,
AgentTwoResearch,172.202,2026-06-16 21:14:08+00:00,True,30570.333333333332
AgentUltraFreshSlash777X,172.202,2026-06-18 17:59:08+00:00,True,33255.333333333336
AgentUltraSearchCreatorZZ,20.97,2026-06-18 18:15:18+00:00,True,33365.083333333336
AgentUltraUpdateRouteXYZ,20.110,2026-06-18 19:39:35+00:00,False,
AgentUni14349,65.52,2026-06-18 20:20:29+00:00,False,
AgentUni84861,40.78,2026-06-18 19:52:25+00:00,False,
AgentUni91718,20.69,2026-06-18 20:00:42+00:00,False,
AgentUni95630,52.161,2026-06-18 20:01:47+00:00,True,33454.433333333334
AgentUnique010,20.97,2026-06-18 18:56:07+00:00,True,33405.9
AgentUnique1781636626,20.225,2026-06-16 19:05:31+00:00,False,
AgentUnique99981,52.160,2026-06-18 19:18:21+00:00,False,
AgentUpdater3928,40.124,2026-06-18 18:34:09+00:00,False,
AgentUpdater4752,20.165,2026-06-18 18:46:46+00:00,True,36414.35
