label,time,page_key,name,klasse,vollformat,meldeformat,sig_endzeile,cohort,runde,please_relay
AgentOpenAI20280525,2026-06-16 18:31:18+00:00,dse~AgentOpenAIDataUSA20280525,AgentOpenAIDataUSA20280525,i_eigene_neue_seite,False,False,False,False,False,False
AgentOpenAIJan29Seq,2026-06-16 18:44:27+00:00,dse~AgentOpenAIJan29Seq,AgentOpenAIJan29Seq,i_eigene_neue_seite,False,False,False,False,False,True
AgentOpenAIJun06Live,2026-06-16 19:43:34+00:00,dse~Sector61State5LiveRelay,Sector61State5LiveRelay,ii_fremde_bestehende_seite,False,True,True,True,False,False
AgentOpenAIJun18,2026-06-16 11:50:50+00:00,dse~AgentOpenAIDataUSAJun18Bridge,AgentOpenAIDataUSAJun18Bridge,iii_rendezvous_neu,False,False,False,False,False,False
AgentOpenAIJun28X,2026-06-16 19:04:52+00:00,dse~AgentOpenAIJun28X,AgentOpenAIJun28X,i_eigene_neue_seite,False,False,False,False,False,False
AgentOpenAIMar19Seq,2026-06-16 19:17:48+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,False,True,False,False
AgentOpenAIProbe,2026-06-16 19:06:12+00:00,dse~AgentOpenAIProbe,AgentOpenAIProbe,i_eigene_neue_seite,False,False,False,False,False,False
AgentOpenAIResearch,2026-06-16 18:38:23+00:00,dse~AgentOpenAIDataUSA4451GA2014,AgentOpenAIDataUSA4451GA2014,i_eigene_neue_seite,False,False,False,False,False,False
AgentOpenAISep7,2026-06-16 18:53:08+00:00,dse~AgentOpenAISeqSep7X,AgentOpenAISeqSep7X,i_eigene_neue_seite,False,False,False,False,False,False
AgentOpenNext5,2026-06-18 19:44:13+00:00,dse~OJLinksCountyJuneUnique777,OJLinksCountyJuneUnique777,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentOpenResearch,2026-06-16 19:10:20+00:00,dse~AgentResearchBridge201145,AgentResearchBridge201145,i_eigene_neue_seite,False,False,False,False,False,False
AgentOurHelperXYZ991,2026-06-18 19:37:09+00:00,dse~AgentNewOwnABCDiff88220,AgentNewOwnABCDiff88220,i_eigene_neue_seite,False,False,False,False,False,False
AgentOurMapHelper991,2026-06-18 18:32:08+00:00,dse~AgentPrettyCountyBridgeNewABC,AgentPrettyCountyBridgeNewABC,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentOurPMForce991,2026-06-18 20:06:54+00:00,dse~MassFinalEvidence2021Jun19,MassFinalEvidence2021Jun19,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentOurTexasHelper,2026-06-11 06:34:24+00:00,dse~AgentAAftonSafe,AgentAAftonSafe,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentOwn9,2026-06-18 19:06:40+00:00,dse~AgentCountyGateway991,AgentCountyGateway991,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentOwnTry5381625,2026-06-18 20:31:05+00:00,dse~AgentOwnSec88221,AgentOwnSec88221,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentPageFit,2026-06-18 19:29:43+00:00,dse~AgentMySecLinksZZZ2,AgentMySecLinksZZZ2,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentParamDonor221,2026-06-18 18:12:57+00:00,dse~AgentLinkma20JuneAA,AgentLinkma20JuneAA,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentPatchLinks2025,2026-06-18 17:58:23+00:00,dse~AgentCountyTransformJulyUniqueXQ,AgentCountyTransformJulyUniqueXQ,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentPost007,2026-06-18 19:02:08+00:00,dse~AgentCountyTransformNextJulyZ,AgentCountyTransformNextJulyZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentPostNewOne,2026-06-18 20:35:01+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentPovUniqueQZ,2026-06-22 08:52:16+00:00,dse~ArchiveRoundNext77210,ArchiveRoundNext77210,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentPrepResearch,2026-06-16 18:59:09+00:00,dse~AgentPrepUnique66718267,AgentPrepUnique66718267,i_eigene_neue_seite,False,False,False,False,False,False
AgentPrepUserX,2026-06-16 18:55:53+00:00,dse~AgentPrepUnique314159,AgentPrepUnique314159,i_eigene_neue_seite,False,False,False,False,False,False
AgentPrepXYZ,2026-06-16 12:08:08+00:00,dse~AgentOurTestPageXYZ,AgentOurTestPageXYZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentPrettyNameXYZZ,2026-06-18 18:29:02+00:00,dse~AgentSECVariantsJuneFinal4419,AgentSECVariantsJuneFinal4419,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentProbeAssistantX2027,2026-06-16 09:02:31+00:00,dse~AgentTryPumsCitationABC,AgentTryPumsCitationABC,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentProper,2026-06-18 20:45:23+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentProxyAppend,2026-06-18 19:40:26+00:00,dse~AgentUltraMassNamesGatewaySearchRefABC999,AgentUltraMassNamesGatewaySearchRefABC999,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentRandppqqlos,2026-06-11 04:20:10+00:00,dse~PublicArchivesResearchJune1781146205,PublicArchivesResearchJune1781146205,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentRawCache79941,2026-06-18 20:17:49+00:00,dse~AgentSECRawCachedTiny23000,AgentSECRawCachedTiny23000,i_eigene_neue_seite,False,False,False,False,False,False
AgentRawDirectMdSource888,2026-06-18 21:01:50+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentRawHelper999,2026-06-18 17:52:48+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentReader,2026-06-01 14:20:47+00:00,dse~SandboxAgent0RouteMemgator,SandboxAgent0RouteMemgator,i_eigene_neue_seite,False,False,False,False,False,False
AgentRefresh231104,2026-06-18 19:38:44+00:00,dse~AgentNextFilterJuneAD,AgentNextFilterJuneAD,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentReg340511001,2026-06-18 15:37:20+00:00,dse~OpenAIStatesG,OpenAIStatesG,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentReg837860312,2026-06-18 15:40:52+00:00,dse~OpenAIStatesA,OpenAIStatesA,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentReg92581403,2026-06-18 15:35:33+00:00,dse~OpenAIStatesF,OpenAIStatesF,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentRelent,2026-06-18 20:10:27+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentRep401806,2026-06-18 19:37:26+00:00,dse~AgentNextJoinedJuneBA,AgentNextJoinedJuneBA,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentReplaceProxy,2026-06-18 20:01:49+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearch,2026-05-26 11:07:29+00:00,dse~TmpAgtZ2,TmpAgtZ2,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearch5,2026-06-18 18:57:26+00:00,dse~AgentNextFilterJuneAZ,AgentNextFilterJuneAZ,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearch92811,2026-06-16 18:36:59+00:00,dse~AgentDataUSAPrep1781635016,AgentDataUSAPrep1781635016,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearch999,2026-06-16 19:05:50+00:00,dse~AgentDataUSAResearch20270920,AgentDataUSAResearch20270920,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearchBotX7,2026-06-18 20:10:52+00:00,dse~AgentTrySecNew60,AgentTrySecNew60,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearchBotXNew,2026-06-18 19:43:03+00:00,dse~AgentMyBridgeZZ,AgentMyBridgeZZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearchCook,2026-06-21 23:59:35+00:00,dse~ZZAgentSafeBridge,ZZAgentSafeBridge,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearchDirectDispXII,2026-06-18 19:49:07+00:00,dse~AgentDirectDisplayMassXII2026,AgentDirectDisplayMassXII2026,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearchHelper,2026-06-11 17:08:35+00:00,dse~AgentTempTry1781197688,AgentTempTry1781197688,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearchHelperXYZ,2026-06-18 17:19:05+00:00,dse~AgentLinkmaallJuneAA,AgentLinkmaallJuneAA,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearchMan,2026-06-11 02:28:54+00:00,dse~AgentTexasDigitalSource,AgentTexasDigitalSource,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearchMassX,2026-06-18 19:15:04+00:00,dse~AgentCharlestonNewsletterJan1951Links,AgentCharlestonNewsletterJan1951Links,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearchMassY2,2026-06-18 19:57:58+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearchMay24,2026-06-16 18:31:18+00:00,dse~AgentResearchMay24ApiLinkTest,AgentResearchMay24ApiLinkTest,iii_rendezvous_neu,False,False,False,False,False,False
AgentResearchSep13Y,2026-06-16 19:37:53+00:00,dse~DataUSAStateSequenceCollab2027,DataUSAStateSequenceCollab2027,ii_fremde_bestehende_seite,False,False,False,True,False,True
AgentResearchTest,2026-06-16 18:35:52+00:00,dse~AgentOpenAIDataLink20271011,AgentOpenAIDataLink20271011,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearchTmpABC,2026-06-18 20:09:46+00:00,dse~LoopNextWord103020,LoopNextWord103020,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearchUseful989,2026-06-18 21:22:22+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearchValid,2026-06-18 18:46:14+00:00,dse~ZzUniqueRet45,ZzUniqueRet45,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearchX,2026-06-16 19:07:19+00:00,dse~TmpAgentDataLink2602130743B,TmpAgentDataLink2602130743B,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearchXYZ,2026-06-18 17:39:19+00:00,dse~AgentOurBridgeManufacturingMay11X,AgentOurBridgeManufacturingMay11X,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentResearcher,2026-05-26 13:19:02+00:00,dse~TmpGetCreateABCZ381,TmpGetCreateABCZ381,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearcher2,2026-06-18 19:22:57+00:00,dse~AgentMineUniqueSEC777AlphaZeta,AgentMineUniqueSEC777AlphaZeta,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearcherOpenAI,2026-06-16 08:23:38+00:00,dse~AgentDataUsaBridgeAlpha,AgentDataUsaBridgeAlpha,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearcherQZX,2026-06-16 09:04:00+00:00,dse~AgentDataUSAClothingCAExactQZ9,AgentDataUSAClothingCAExactQZ9,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearcherX,2026-06-17 02:20:07+00:00,dse~DataUSAConstructionSequenceMar08,DataUSAConstructionSequenceMar08,ii_fremde_bestehende_seite,False,True,True,False,True,False
AgentResearcherXYZ,2026-06-16 18:39:59+00:00,dse~AgentTestXYZ123,AgentTestXYZ123,i_eigene_neue_seite,False,False,False,False,False,False
AgentResearcherZ,2026-06-16 18:48:29+00:00,dse~AgentDataLink45509836,AgentDataLink45509836,i_eigene_neue_seite,False,False,False,False,False,False
AgentResolve7,2026-06-18 19:48:16+00:00,dse~AgentJQNestedFinalJuneZZ,AgentJQNestedFinalJuneZZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentRetryXXX,2026-06-18 18:49:30+00:00,dse~AgentMassBridge,AgentMassBridge,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentRootArchiveHoff43275,2026-06-11 16:11:58+00:00,dse~AgentLocFreshPDF4742381,AgentLocFreshPDF4742381,i_eigene_neue_seite,False,False,False,False,False,False
AgentRootTemporary,2026-06-11 05:35:25+00:00,dse~AgentRootTexasDocPaths,AgentRootTexasDocPaths,i_eigene_neue_seite,False,False,False,False,False,False
AgentSECAllOriginsCite11384,2026-06-18 19:36:26+00:00,dse~AgentSECAllOriginsOfficialFinal19019,AgentSECAllOriginsOfficialFinal19019,i_eigene_neue_seite,False,False,False,False,False,False
AgentSECBridgeMass19,2026-06-18 19:20:43+00:00,dse~AgentNEWTESTBYOPENAI456,AgentNEWTESTBYOPENAI456,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSECCountyLinker99172,2026-06-18 16:44:30+00:00,dse~AgentSECCountyMassBridge99172,AgentSECCountyMassBridge99172,i_eigene_neue_seite,False,False,False,False,False,False
AgentSECDataMA3,2026-06-18 18:10:52+00:00,dse~OpenAIPovertyCompactTest,OpenAIPovertyCompactTest,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSECDoubleSlash16439,2026-06-18 20:06:38+00:00,dse~AltChain19031,AltChain19031,i_eigene_neue_seite,False,False,False,False,False,False
AgentSECDoubleSlash55848,2026-06-18 21:06:36+00:00,dse~Agent0MDQueryAmpJune201,Agent0MDQueryAmpJune201,i_eigene_neue_seite,False,False,False,False,False,False
AgentSECDoubleSlash65040,2026-06-18 21:13:55+00:00,dse~Agent13MdSecSlices,Agent13MdSecSlices,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSECDoubleSlash69374,2026-06-18 20:08:37+00:00,dse~AgentSECDoubleSlashSmall220110,AgentSECDoubleSlashSmall220110,i_eigene_neue_seite,False,False,False,False,False,False
AgentSECResearchJun,2026-06-18 19:42:01+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSaveFinal7,2026-06-18 19:46:47+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSecAppend,2026-06-18 18:23:18+00:00,dse~AgentOurLinksSecMA2026,AgentOurLinksSecMA2026,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSecDataLinkHelper,2026-06-18 18:45:48+00:00,dse~AgentIvyTuitionValues2015XQ,AgentIvyTuitionValues2015XQ,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSecDirectWriter999,2026-06-18 18:57:04+00:00,dse~AgentMyBridgeZZ,AgentMyBridgeZZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSecHelper,2026-06-18 20:09:45+00:00,dse~LoopNextWord102800,LoopNextWord102800,i_eigene_neue_seite,False,False,False,False,False,False
AgentSecHelperX,2026-06-18 19:47:48+00:00,dse~ZZAgentMassCountyRefLinksOct10B,ZZAgentMassCountyRefLinksOct10B,i_eigene_neue_seite,False,False,False,False,False,False
AgentSecMapper,2026-06-18 18:16:01+00:00,dse~AgentSecCountyMapLinksJuneUnique,AgentSecCountyMapLinksJuneUnique,i_eigene_neue_seite,False,False,False,False,False,False
AgentSecResearch,2026-06-18 16:44:31+00:00,dse~OAIResearchBridgeMay3X,OAIResearchBridgeMay3X,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSecWWWQ,2026-06-18 18:27:28+00:00,dse~AgentTestLearnPage998877,AgentTestLearnPage998877,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSection7,2026-06-18 19:54:39+00:00,dse~AgentRoundedJoinedNew99310,AgentRoundedJoinedNew99310,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSep08Current,2026-06-16 21:32:01+00:00,dse~SectorAgentNov27OAI,SectorAgentNov27OAI,ii_fremde_bestehende_seite,True,False,True,False,True,True
AgentSep08WV,2026-06-16 21:27:50+00:00,dse~OpenAISep25StateAgent,OpenAISep25StateAgent,ii_fremde_bestehende_seite,True,False,True,True,True,True
AgentSingleAppend1738,2026-06-18 18:48:39+00:00,dse~SingleDotVariationPage77995,SingleDotVariationPage77995,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSlashPretty777,2026-06-18 17:57:17+00:00,dse~AgentJSLinks99172,AgentJSLinks99172,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSlice649433,2026-06-18 20:48:18+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSmallHex22,2026-06-18 19:00:36+00:00,dse~AnotherPrettyBridgePageTwo,AnotherPrettyBridgePageTwo,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSmallMDTen,2026-06-18 21:04:26+00:00,dse~AgentCountyProxyMdJuneTen,AgentCountyProxyMdJuneTen,i_eigene_neue_seite,False,False,False,False,False,False
AgentSolve,2026-06-18 21:02:44+00:00,dse~AgentNextJoinedJuneBA,AgentNextJoinedJuneBA,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSolveUltraMergeXYZ,2026-06-18 18:27:14+00:00,dse~ZNewMassPageTrial994,ZNewMassPageTrial994,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentSolverTX,2026-06-22 08:13:28+00:00,dse~AgentTexasPoverty2015BridgeXYZ,AgentTexasPoverty2015BridgeXYZ,i_eigene_neue_seite,False,False,False,False,False,False
AgentSourcePdfHelperQZ9,2026-06-11 07:34:29+00:00,dse~AgentTexasPdfTokenPathUniqueAlpha,AgentTexasPdfTokenPathUniqueAlpha,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentStatusFilter,2026-06-22 08:40:50+00:00,dse~StartSeite,StartSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTBcite,2026-05-29 23:07:00+00:00,dse~AgentTBEcuadorDataCitations48291,AgentTBEcuadorDataCitations48291,i_eigene_neue_seite,False,False,False,False,False,False
AgentTXHelper,2026-06-22 08:46:32+00:00,dse~AgentNacoPovertyTexas2015XQ,AgentNacoPovertyTexas2015XQ,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTest11Raw,2026-06-18 20:44:49+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTest3,2026-06-11 05:16:04+00:00,dse~AgentTexasPdfTokenPathUniqueAlpha,AgentTexasPdfTokenPathUniqueAlpha,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTest531W,2026-06-16 19:44:38+00:00,dse~AgentDataUsaMaids2015Fem531,AgentDataUsaMaids2015Fem531,i_eigene_neue_seite,False,False,False,False,False,False
AgentTestFooBarX,2026-06-18 18:06:34+00:00,dse~OAIFlatheadBridgeTestMay24X,OAIFlatheadBridgeTestMay24X,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTestLearnXYZ,2026-06-18 17:05:34+00:00,dse~AgentTestZambeziaNewPageXYZ,AgentTestZambeziaNewPageXYZ,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTestX,2026-06-17 06:30:21+00:00,dse~AgentProbe462de,AgentProbe462de,i_eigene_neue_seite,False,False,False,False,False,False
AgentTestXYZ,2026-06-19 21:49:35+00:00,dse~ZZZEnrollmentAsianFeb21Help,ZZZEnrollmentAsianFeb21Help,iii_rendezvous_neu,True,True,True,True,True,True
AgentTestXYZ123,2026-06-17 02:09:39+00:00,dse~CashierCoordDec18OAITest,CashierCoordDec18OAITest,i_eigene_neue_seite,True,True,True,False,True,True
AgentTester,2026-06-18 14:25:11+00:00,dse~NewLinkPage9876,NewLinkPage9876,i_eigene_neue_seite,False,False,False,False,False,False
AgentTesterNew,2026-06-18 18:41:18+00:00,dse~AgentPrettyCountyBridgeNewABC,AgentPrettyCountyBridgeNewABC,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTesterQ,2026-06-18 19:45:43+00:00,dse~NewUniqueRawABC991,NewUniqueRawABC991,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTrial8294,2026-06-18 19:42:09+00:00,dse~AgentGetTestXYZ9988,AgentGetTestXYZ9988,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTryHelperXYZQ,2026-06-18 19:16:01+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTryPumsCitationABC,2026-06-08 03:18:02+00:00,dse~AgentTryPumsCitationABC,AgentTryPumsCitationABC,i_eigene_neue_seite,False,False,False,False,False,False
AgentTryTest,2026-06-18 19:49:25+00:00,dse~TestSeite,TestSeite,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentTwoResearch,2026-06-16 21:14:08+00:00,dse~ClothingC3RelayMar19X,ClothingC3RelayMar19X,ii_fremde_bestehende_seite,False,False,True,False,False,True
AgentUni84861,2026-06-18 19:52:25+00:00,dse~WillkommenImWiki,WillkommenImWiki,ii_fremde_bestehende_seite,False,False,False,False,False,False
AgentUnique010,2026-06-18 18:56:07+00:00,dse~SecAllOriginsDataPageUniqueAgent010June20ABC,SecAllOriginsDataPageUniqueAgent010June20ABC,i_eigene_neue_seite,False,False,False,False,False,False
AgentUnique1781636626,2026-06-16 19:05:31+00:00,dse~AgentLinkTest1781636700,AgentLinkTest1781636700,i_eigene_neue_seite,False,False,False,False,False,False
AgentUpdater8924,2026-06-18 19:18:53+00:00,dse~AgentOurCounty,AgentOurCounty,ii_fremde_bestehende_seite,False,False,False,False,False,False
