label,t0,t_fremd,lag_min,coordpop,f
OpenAIJul31Police,2026-06-19 19:23:35+00:00,2026-06-19 19:23:35+00:00,0.0,True,2026-06-19 00:00:00+00:00
OpenAIJul8Watcher,2026-06-18 00:38:14+00:00,2026-06-18 00:56:10+00:00,17.933333333333334,True,2026-06-18 00:00:00+00:00
OpenAIJulThreeWatcher,2026-06-16 19:46:16+00:00,2026-06-16 19:46:16+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIJun10Cohort,2026-06-16 19:52:14+00:00,2026-06-16 21:32:51+00:00,100.61666666666666,True,2026-06-16 00:00:00+00:00
OpenAIJun15Construction,2026-06-17 20:26:19+00:00,2026-06-17 20:26:19+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIJun15GroceryX,2026-06-17 00:45:09+00:00,2026-06-17 00:45:33+00:00,0.4,True,2026-06-17 00:00:00+00:00
OpenAIJun23Watcher,2026-06-17 06:22:23+00:00,,,True,2026-06-17 00:00:00+00:00
OpenAIJun24Research,2026-06-21 03:02:50+00:00,2026-06-21 03:02:50+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIJun27SDGScout,2026-06-21 09:50:48+00:00,2026-06-21 14:53:52+00:00,303.06666666666666,True,2026-06-21 00:00:00+00:00
OpenAIJun28Cloth,2026-06-17 01:16:52+00:00,2026-06-17 01:17:15+00:00,0.38333333333333336,True,2026-06-17 00:00:00+00:00
OpenAIJuneFast,2026-06-21 05:47:51+00:00,2026-06-21 05:47:51+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIMar04FP,2026-06-21 19:04:21+00:00,2026-06-21 19:21:54+00:00,17.55,True,2026-06-21 00:00:00+00:00
OpenAIMar07A3,2026-06-18 04:48:38+00:00,2026-06-18 04:51:30+00:00,2.8666666666666667,True,2026-06-18 00:00:00+00:00
OpenAIMar10CVD,2026-06-21 08:38:58+00:00,2026-06-21 08:38:58+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIMar12FPScout,2026-06-21 16:01:24+00:00,2026-06-21 16:05:57+00:00,4.55,True,2026-06-21 00:00:00+00:00
OpenAIMar19B8DC,2026-06-17 18:47:03+00:00,2026-06-17 18:47:58+00:00,0.9166666666666666,True,2026-06-17 00:00:00+00:00
OpenAIMar31Scout,2026-06-18 21:01:43+00:00,2026-06-18 21:01:43+00:00,0.0,True,2026-06-18 00:00:00+00:00
OpenAIMass2026,2026-06-18 19:11:28+00:00,2026-06-18 19:11:28+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIMay03CVDScout,2026-06-21 06:50:12+00:00,2026-06-21 06:50:12+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIMay08Scout,2026-06-20 05:01:45+00:00,2026-06-20 05:01:45+00:00,0.0,True,2026-06-20 00:00:00+00:00
OpenAIMay09Police,2026-06-19 19:50:10+00:00,2026-06-19 19:51:30+00:00,1.3333333333333333,True,2026-06-19 00:00:00+00:00
OpenAIMay11Police,2026-06-19 20:00:36+00:00,2026-06-19 20:01:09+00:00,0.55,True,2026-06-19 00:00:00+00:00
OpenAIMay19CVD,2026-06-21 10:04:19+00:00,2026-06-21 10:04:19+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIMay31Maids,2026-06-16 21:27:28+00:00,2026-06-16 21:27:28+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAINov09Police,2026-06-18 17:24:39+00:00,2026-06-18 17:24:39+00:00,0.0,True,2026-06-18 00:00:00+00:00
OpenAINov16CVD,2026-06-21 03:35:52+00:00,2026-06-21 03:35:52+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAINov22Equity,2026-06-20 01:09:26+00:00,2026-06-20 02:07:59+00:00,58.55,True,2026-06-20 00:00:00+00:00
OpenAINov27FP,2026-06-21 11:36:46+00:00,2026-06-21 11:36:46+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAINov28CVD,2026-06-21 03:43:22+00:00,2026-06-21 06:08:24+00:00,145.03333333333333,True,2026-06-21 00:00:00+00:00
OpenAIOECDJul23,2026-06-20 00:01:43+00:00,2026-06-20 00:59:26+00:00,57.71666666666667,True,2026-06-20 00:00:00+00:00
OpenAIOECDNov27,2026-06-20 02:17:24+00:00,2026-06-20 02:20:25+00:00,3.0166666666666666,True,2026-06-20 00:00:00+00:00
OpenAIObserverAug08X,2026-06-16 20:12:58+00:00,2026-06-16 20:12:58+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIObserverNov09,2026-06-16 18:59:35+00:00,2026-06-16 18:59:35+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIOct11StateScout,2026-06-21 17:31:32+00:00,2026-06-21 17:31:32+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIOct22CVD,2026-06-21 07:31:51+00:00,2026-06-21 07:31:51+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIOct28FPScout,2026-06-21 14:56:28+00:00,2026-06-21 14:58:16+00:00,1.8,True,2026-06-21 00:00:00+00:00
OpenAIOct30Fast,2026-06-21 02:17:07+00:00,2026-06-21 02:19:03+00:00,1.9333333333333333,True,2026-06-21 00:00:00+00:00
OpenAIResearch,2026-06-16 20:14:44+00:00,2026-06-16 20:21:17+00:00,6.55,False,2026-06-16 00:00:00+00:00
OpenAIResearchAgent,2026-06-16 19:09:37+00:00,2026-06-16 19:12:23+00:00,2.7666666666666666,True,2026-06-16 00:00:00+00:00
OpenAIResearchAgentMar09,2026-06-16 19:59:23+00:00,2026-06-16 19:59:23+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchAgentQX,2026-06-16 09:23:41+00:00,2026-06-16 09:29:47+00:00,6.1,False,2026-06-16 00:00:00+00:00
OpenAIResearchApr07X,2026-06-16 21:13:25+00:00,2026-06-16 21:13:25+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchApr12,2026-06-17 21:55:15+00:00,2026-06-17 21:55:15+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIResearchApr13,2026-06-17 16:33:01+00:00,,,True,2026-06-17 00:00:00+00:00
OpenAIResearchApr17X,2026-06-16 19:45:52+00:00,2026-06-16 19:45:52+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchApr23,2026-06-21 02:23:09+00:00,2026-06-21 02:23:09+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIResearchApr30,2026-06-21 05:58:39+00:00,2026-06-21 05:58:39+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIResearchAug,2026-06-16 19:22:29+00:00,2026-06-16 19:25:33+00:00,3.066666666666667,True,2026-06-16 00:00:00+00:00
OpenAIResearchAug09X,2026-06-16 20:16:09+00:00,2026-06-16 20:16:09+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchAug14X,2026-06-16 23:03:11+00:00,2026-06-16 23:03:11+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchAug21X,2026-06-19 09:08:47+00:00,2026-06-19 09:08:47+00:00,0.0,True,2026-06-19 00:00:00+00:00
OpenAIResearchBot,2026-06-16 18:39:20+00:00,2026-06-16 18:58:37+00:00,19.283333333333335,False,2026-06-16 00:00:00+00:00
OpenAIResearchDataUSA,2026-06-17 02:28:38+00:00,,,True,2026-06-17 00:00:00+00:00
OpenAIResearchDec10X,2026-06-16 21:10:55+00:00,2026-06-16 21:10:55+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchDec11X,2026-06-17 17:28:17+00:00,2026-06-17 17:36:02+00:00,7.75,True,2026-06-17 00:00:00+00:00
OpenAIResearchDec24X,2026-06-16 20:18:50+00:00,2026-06-16 20:39:02+00:00,20.2,True,2026-06-16 00:00:00+00:00
OpenAIResearchDec30CVD,2026-06-21 08:57:32+00:00,2026-06-21 08:57:32+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIResearchDec31X,2026-06-16 20:04:05+00:00,,,True,2026-06-16 00:00:00+00:00
OpenAIResearchFeb09X,2026-06-21 17:23:04+00:00,2026-06-21 17:23:04+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIResearchFeb17,2026-06-16 19:40:41+00:00,2026-06-16 19:47:44+00:00,7.05,True,2026-06-16 00:00:00+00:00
OpenAIResearchFeb21X,2026-06-17 07:46:00+00:00,2026-06-17 07:49:24+00:00,3.4,True,2026-06-17 00:00:00+00:00
OpenAIResearchHelper,2026-06-16 19:44:56+00:00,2026-06-16 19:44:56+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchHelperMar19,2026-06-16 20:31:35+00:00,2026-06-16 20:34:28+00:00,2.8833333333333333,True,2026-06-16 00:00:00+00:00
OpenAIResearchHelperXQ,2026-06-16 18:34:55+00:00,2026-06-16 18:55:10+00:00,20.25,True,2026-06-16 00:00:00+00:00
OpenAIResearchJul09,2026-06-17 07:59:40+00:00,,,True,2026-06-17 00:00:00+00:00
OpenAIResearchJul11,2026-06-16 19:31:03+00:00,2026-06-16 19:31:03+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchJul11X,2026-06-16 18:48:22+00:00,2026-06-16 19:02:07+00:00,13.75,True,2026-06-16 00:00:00+00:00
OpenAIResearchJulX,2026-06-17 17:36:29+00:00,,,True,2026-06-17 00:00:00+00:00
OpenAIResearchJun22XYZ,2026-06-22 08:42:02+00:00,2026-06-22 08:50:38+00:00,8.6,False,2026-06-22 00:00:00+00:00
OpenAIResearchJun30,2026-06-16 19:14:02+00:00,2026-06-16 19:14:02+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchMar13,2026-06-18 18:07:24+00:00,2026-06-18 18:13:52+00:00,6.466666666666667,True,2026-06-18 00:00:00+00:00
OpenAIResearchMar20X,2026-06-19 05:20:25+00:00,2026-06-19 05:20:25+00:00,0.0,True,2026-06-19 00:00:00+00:00
OpenAIResearchMar22,2026-06-16 20:59:56+00:00,2026-06-16 20:59:56+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchMar22OECD,2026-06-20 01:14:19+00:00,2026-06-20 01:14:19+00:00,0.0,True,2026-06-20 00:00:00+00:00
OpenAIResearchMar25,2026-06-21 08:01:45+00:00,2026-06-21 08:02:26+00:00,0.6833333333333333,True,2026-06-21 00:00:00+00:00
OpenAIResearchMarTen,2026-06-18 13:56:32+00:00,,,True,2026-06-18 00:00:00+00:00
OpenAIResearchMay07,2026-06-17 02:28:09+00:00,2026-06-17 02:34:35+00:00,6.433333333333334,True,2026-06-17 00:00:00+00:00
OpenAIResearchMay13X7,2026-06-16 19:41:35+00:00,2026-06-16 19:59:51+00:00,18.266666666666666,True,2026-06-16 00:00:00+00:00
OpenAIResearchMay2027,2026-06-16 18:44:55+00:00,2026-06-16 18:44:55+00:00,0.0,False,2026-06-16 00:00:00+00:00
OpenAIResearchMay21,2026-06-16 18:36:31+00:00,2026-06-16 18:43:22+00:00,6.85,False,2026-06-16 00:00:00+00:00
OpenAIResearchNov01X,2026-06-17 03:12:18+00:00,2026-06-17 03:12:45+00:00,0.45,True,2026-06-17 00:00:00+00:00
OpenAIResearchNov05B,2026-06-17 16:33:40+00:00,,,True,2026-06-17 00:00:00+00:00
OpenAIResearchNov05C,2026-06-17 17:20:37+00:00,2026-06-17 17:22:04+00:00,1.45,True,2026-06-17 00:00:00+00:00
OpenAIResearchNov18X,2026-06-20 01:32:09+00:00,2026-06-20 05:23:15+00:00,231.1,True,2026-06-20 00:00:00+00:00
OpenAIResearchNov22,2026-06-16 19:14:14+00:00,2026-06-16 19:14:14+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchNov24X,2026-06-16 21:40:12+00:00,2026-06-16 21:43:16+00:00,3.066666666666667,True,2026-06-16 00:00:00+00:00
OpenAIResearchNov30DataX,2026-06-17 00:53:58+00:00,2026-06-17 00:59:45+00:00,5.783333333333333,True,2026-06-17 00:00:00+00:00
OpenAIResearchOct02,2026-06-21 06:54:38+00:00,2026-06-21 07:27:20+00:00,32.7,True,2026-06-21 00:00:00+00:00
OpenAIResearchOct18,2026-06-17 09:43:31+00:00,2026-06-17 13:08:53+00:00,205.36666666666667,True,2026-06-17 00:00:00+00:00
OpenAIResearchOct25X,2026-06-21 08:15:05+00:00,2026-06-21 08:15:05+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAIResearchOct29X,2026-06-17 01:18:13+00:00,2026-06-17 01:19:41+00:00,1.4666666666666666,True,2026-06-17 00:00:00+00:00
OpenAIResearchOct4,2026-06-16 19:35:34+00:00,2026-06-16 19:37:10+00:00,1.6,False,2026-06-16 00:00:00+00:00
OpenAIResearchSec2027,2026-06-18 16:28:42+00:00,2026-06-18 16:28:42+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIResearchSec2028,2026-06-18 17:05:10+00:00,2026-06-18 17:06:46+00:00,1.6,False,2026-06-18 00:00:00+00:00
OpenAIResearchSep02,2026-06-17 06:27:58+00:00,2026-06-17 06:31:37+00:00,3.65,True,2026-06-17 00:00:00+00:00
OpenAIResearchSep12,2026-06-19 12:58:46+00:00,2026-06-19 13:01:29+00:00,2.716666666666667,True,2026-06-19 00:00:00+00:00
OpenAIResearchSep13X,2026-06-17 02:19:54+00:00,2026-06-17 02:19:54+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIResearchSep17X,2026-06-16 21:58:36+00:00,2026-06-16 21:58:36+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearchSep19,2026-06-16 19:21:17+00:00,2026-06-16 19:21:26+00:00,0.15,True,2026-06-16 00:00:00+00:00
OpenAIResearchSep20,2026-06-17 00:56:23+00:00,2026-06-17 00:56:23+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIResearchSep23Lang,2026-06-16 20:52:47+00:00,2026-06-16 20:53:32+00:00,0.75,True,2026-06-16 00:00:00+00:00
OpenAIResearchSep8,2026-06-17 02:50:19+00:00,2026-06-17 02:50:19+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIResearchTempX,2026-06-19 23:36:20+00:00,2026-06-19 23:36:20+00:00,0.0,True,2026-06-19 00:00:00+00:00
OpenAIResearchTempXQ,2026-06-16 20:59:44+00:00,2026-06-16 20:59:44+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearcher,2026-06-16 07:35:36+00:00,2026-06-16 07:35:36+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearcherApr20,2026-06-16 19:12:23+00:00,2026-06-16 19:12:23+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearcherAug08,2026-06-16 09:31:52+00:00,2026-06-16 09:38:53+00:00,7.016666666666667,True,2026-06-16 00:00:00+00:00
OpenAIResearcherAug09,2026-06-16 19:47:38+00:00,2026-06-16 19:54:57+00:00,7.316666666666666,True,2026-06-16 00:00:00+00:00
OpenAIResearcherAug19,2026-06-16 20:22:04+00:00,2026-06-16 20:22:04+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearcherFeb,2026-06-16 07:25:58+00:00,2026-06-16 07:28:26+00:00,2.466666666666667,False,2026-06-16 00:00:00+00:00
OpenAIResearcherFeb01X,2026-06-16 19:38:32+00:00,2026-06-16 19:50:09+00:00,11.616666666666667,True,2026-06-16 00:00:00+00:00
OpenAIResearcherFeb24X,2026-06-16 19:59:46+00:00,2026-06-16 20:01:57+00:00,2.183333333333333,True,2026-06-16 00:00:00+00:00
OpenAIResearcherJan,2026-06-17 08:03:11+00:00,2026-06-17 09:33:36+00:00,90.41666666666667,True,2026-06-17 00:00:00+00:00
OpenAIResearcherJan28X,2026-06-16 19:47:45+00:00,2026-06-16 19:48:26+00:00,0.6833333333333333,True,2026-06-16 00:00:00+00:00
OpenAIResearcherJuly,2026-06-16 18:31:30+00:00,2026-06-16 19:30:29+00:00,58.983333333333334,True,2026-06-16 00:00:00+00:00
OpenAIResearcherJun27X,2026-06-17 04:34:29+00:00,2026-06-17 04:34:29+00:00,0.0,True,2026-06-17 00:00:00+00:00
OpenAIResearcherMA,2026-06-16 18:51:18+00:00,2026-06-16 19:20:00+00:00,28.7,False,2026-06-16 00:00:00+00:00
OpenAIResearcherMar03X,2026-06-16 18:26:45+00:00,2026-06-16 18:32:38+00:00,5.883333333333334,True,2026-06-16 00:00:00+00:00
OpenAIResearcherMay11,2026-06-16 19:18:04+00:00,2026-06-16 20:10:08+00:00,52.06666666666667,True,2026-06-16 00:00:00+00:00
OpenAIResearcherNov11X,2026-06-16 22:34:48+00:00,2026-06-16 22:56:47+00:00,21.983333333333334,True,2026-06-16 00:00:00+00:00
OpenAIResearcherNov13Z,2026-06-16 20:01:33+00:00,2026-06-16 21:02:19+00:00,60.766666666666666,True,2026-06-16 00:00:00+00:00
OpenAIResearcherOct14,2026-06-16 19:06:05+00:00,2026-06-16 19:06:05+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearcherOct25,2026-06-16 19:24:17+00:00,2026-06-16 19:26:23+00:00,2.1,True,2026-06-16 00:00:00+00:00
OpenAIResearcherSep12,2026-06-16 19:22:37+00:00,2026-06-16 19:22:37+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIResearcherSep21,2026-06-16 09:01:01+00:00,2026-06-16 09:01:48+00:00,0.7833333333333333,False,2026-06-16 00:00:00+00:00
OpenAIResearcherX,2026-06-16 19:08:53+00:00,2026-06-16 19:10:21+00:00,1.4666666666666666,True,2026-06-16 00:00:00+00:00
OpenAIResearcherXYZ,2026-06-16 09:40:16+00:00,2026-06-16 09:51:09+00:00,10.883333333333333,False,2026-06-16 00:00:00+00:00
OpenAIResearcherY,2026-06-19 03:41:05+00:00,2026-06-19 05:50:44+00:00,129.65,True,2026-06-19 00:00:00+00:00
OpenAISECLinker9902,2026-06-18 18:41:28+00:00,2026-06-18 18:41:28+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAISchoolPsychMar14,2026-06-21 18:22:45+00:00,2026-06-21 18:50:33+00:00,27.8,True,2026-06-21 00:00:00+00:00
OpenAISecCountyHelperZeta12,2026-06-18 19:39:34+00:00,2026-06-18 19:39:34+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAISep04RunnerX,2026-06-16 23:41:04+00:00,2026-06-16 23:44:48+00:00,3.7333333333333334,True,2026-06-16 00:00:00+00:00
OpenAISep18AsianScout,2026-06-21 17:28:02+00:00,2026-06-21 17:28:02+00:00,0.0,True,2026-06-21 00:00:00+00:00
OpenAISep30Researcher,2026-06-16 19:22:39+00:00,2026-06-16 19:22:39+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAISpeechMar09,2026-06-19 12:59:11+00:00,2026-06-19 13:20:21+00:00,21.166666666666668,True,2026-06-19 00:00:00+00:00
OpenAIStateWatcherMay17,2026-06-16 22:00:14+00:00,2026-06-16 22:01:56+00:00,1.7,True,2026-06-16 00:00:00+00:00
OpenAITestEx,2026-06-18 18:37:01+00:00,2026-06-18 18:37:01+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAITestHelper,2026-06-18 18:53:15+00:00,2026-06-18 18:57:55+00:00,4.666666666666667,False,2026-06-18 00:00:00+00:00
OpenAITesterXYZ,2026-06-18 20:17:42+00:00,2026-06-18 20:23:43+00:00,6.016666666666667,False,2026-06-18 00:00:00+00:00
OpenAIThread42e0Helper,2026-06-16 18:54:00+00:00,2026-06-16 18:54:32+00:00,0.5333333333333333,True,2026-06-16 00:00:00+00:00
OpenAIThread42e0Main,2026-06-16 19:14:53+00:00,2026-06-16 19:14:53+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIThread4ffeaMar12,2026-06-16 21:31:35+00:00,2026-06-16 21:31:35+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIThread4ffeaMar16,2026-06-16 21:59:37+00:00,2026-06-16 22:00:21+00:00,0.7333333333333333,True,2026-06-16 00:00:00+00:00
OpenAIThread4ffeaMay17,2026-06-16 20:46:45+00:00,2026-06-16 20:46:45+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAITransportSep27,2026-06-16 19:34:50+00:00,2026-06-16 19:34:50+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIUEFAApr04Scout,2026-06-20 10:25:23+00:00,2026-06-20 10:26:27+00:00,1.0666666666666667,True,2026-06-20 00:00:00+00:00
OpenAIUEFAMar21Agent,2026-06-20 10:01:33+00:00,2026-06-20 10:01:33+00:00,0.0,True,2026-06-20 00:00:00+00:00
OpenAIUEFAOct18Agent,2026-06-20 09:56:07+00:00,2026-06-20 09:56:07+00:00,0.0,True,2026-06-20 00:00:00+00:00
OpenAIUEFAOct29Scout,2026-06-20 09:46:22+00:00,2026-06-20 09:51:37+00:00,5.25,True,2026-06-20 00:00:00+00:00
OpenAIUniqueSecGamma33,2026-06-18 19:44:01+00:00,2026-06-18 19:44:01+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIUniqueUpdate,2026-06-18 18:51:37+00:00,2026-06-18 18:51:37+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIWatcherJul27,2026-06-17 16:46:36+00:00,2026-06-17 16:48:10+00:00,1.5666666666666667,True,2026-06-17 00:00:00+00:00
OpenAIWatcherOct30,2026-06-16 20:56:13+00:00,2026-06-16 20:56:13+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAIWriter,2026-06-18 18:07:27+00:00,2026-06-18 18:07:27+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIWriterPage,2026-06-18 17:59:19+00:00,2026-06-18 17:59:19+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIWriterZed,2026-06-18 17:55:46+00:00,2026-06-18 17:55:46+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAIresolveJun23,2026-06-18 19:36:07+00:00,2026-06-18 19:36:07+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAgent,2026-06-18 20:01:32+00:00,2026-06-18 20:01:32+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAgentJuneMap,2026-06-18 17:22:34+00:00,2026-06-18 17:22:34+00:00,0.0,False,2026-06-18 00:00:00+00:00
OpenAiDenomSep03,2026-06-16 22:05:06+00:00,2026-06-16 22:05:47+00:00,0.6833333333333333,True,2026-06-16 00:00:00+00:00
OpenAiResearchMarX,2026-06-16 21:23:57+00:00,2026-06-16 21:23:57+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAiResearcher,2026-06-16 19:15:21+00:00,2026-06-16 19:15:21+00:00,0.0,True,2026-06-16 00:00:00+00:00
OpenAiResearcherApr,2026-06-16 22:45:09+00:00,2026-06-16 22:49:29+00:00,4.333333333333333,True,2026-06-16 00:00:00+00:00
OpenBudgetResearcher,2026-05-26 10:21:43+00:00,2026-05-26 10:21:43+00:00,0.0,False,2026-05-26 00:00:00+00:00
OpenDataResearchBot,2026-05-26 13:37:51+00:00,2026-05-26 13:51:59+00:00,14.133333333333333,False,2026-05-26 00:00:00+00:00
OpenResearchHelper,2026-06-16 12:17:42+00:00,2026-06-16 12:31:57+00:00,14.25,True,2026-06-16 00:00:00+00:00
OpenResearchHelperFeb03X,2026-06-22 08:35:19+00:00,2026-06-22 08:39:16+00:00,3.95,False,2026-06-22 00:00:00+00:00
OpenResearchHelperJuneTexas,2026-06-22 08:13:42+00:00,,,False,2026-06-22 00:00:00+00:00
OpenResearchHelperX,2026-06-16 19:55:38+00:00,2026-06-16 19:57:46+00:00,2.1333333333333333,True,2026-06-16 00:00:00+00:00
OpenResearchTryX,2026-06-22 08:17:16+00:00,2026-06-22 08:17:35+00:00,0.31666666666666665,False,2026-06-22 00:00:00+00:00
OpenSECResearcher,2026-06-18 16:52:21+00:00,2026-06-18 16:52:21+00:00,0.0,False,2026-06-18 00:00:00+00:00
OurClothingMay03,2026-06-16 19:13:53+00:00,2026-06-16 19:13:53+00:00,0.0,True,2026-06-16 00:00:00+00:00
OurFinanceAug10Slow77,2026-06-17 11:41:44+00:00,2026-06-17 11:41:44+00:00,0.0,True,2026-06-17 00:00:00+00:00
OurFinanceAug27,2026-06-17 09:34:50+00:00,2026-06-17 09:34:50+00:00,0.0,True,2026-06-17 00:00:00+00:00
OurMaidsCoordOct11,2026-06-16 18:56:53+00:00,2026-06-16 19:02:14+00:00,5.35,True,2026-06-16 00:00:00+00:00
OurMassFinal,2026-06-18 19:03:06+00:00,2026-06-18 19:03:32+00:00,0.43333333333333335,False,2026-06-18 00:00:00+00:00
OurResearchAgent999,2026-06-16 12:00:21+00:00,2026-06-16 12:00:21+00:00,0.0,True,2026-06-16 00:00:00+00:00
OurResearchMassHelper,2026-06-18 17:37:53+00:00,2026-06-18 17:37:53+00:00,0.0,False,2026-06-18 00:00:00+00:00
OurResearchPrepAgent917,2026-06-16 19:15:59+00:00,2026-06-16 19:15:59+00:00,0.0,True,2026-06-16 00:00:00+00:00
OurTSLResearchHelper77,2026-06-11 04:48:18+00:00,,,False,2026-06-11 00:00:00+00:00
ParallelSectorAgentApr2,2026-06-16 09:33:48+00:00,2026-06-16 09:33:48+00:00,0.0,True,2026-06-16 00:00:00+00:00
PeterXAlpha,2026-06-22 08:34:41+00:00,2026-06-22 08:35:09+00:00,0.4666666666666667,False,2026-06-22 00:00:00+00:00
PolandSeeker2,2026-06-21 08:28:29+00:00,2026-06-21 08:34:55+00:00,6.433333333333334,True,2026-06-21 00:00:00+00:00
PosterX,2026-06-18 15:43:25+00:00,2026-06-18 15:43:25+00:00,0.0,False,2026-06-18 00:00:00+00:00
PrefTestUsere,2026-05-28 13:49:33+00:00,2026-05-28 13:49:33+00:00,0.0,False,2026-05-28 00:00:00+00:00
PrepAgentJune25X,2026-06-16 18:39:05+00:00,2026-06-16 19:20:48+00:00,41.71666666666667,True,2026-06-16 00:00:00+00:00
PrepJul09Agent,2026-06-16 12:30:40+00:00,2026-06-16 12:30:40+00:00,0.0,False,2026-06-16 00:00:00+00:00
ProbeTestNoWrite,2026-06-18 18:41:59+00:00,2026-06-18 19:16:42+00:00,34.71666666666667,False,2026-06-18 00:00:00+00:00
PublicDataAgentZZ2026,2026-05-26 16:39:35+00:00,,,False,2026-05-26 00:00:00+00:00
PublicDataHelper,2026-05-26 13:04:41+00:00,2026-05-26 13:50:23+00:00,45.7,False,2026-05-26 00:00:00+00:00
PublicDataLinkHelperABC,2026-05-26 16:18:30+00:00,2026-05-26 16:19:07+00:00,0.6166666666666667,False,2026-05-26 00:00:00+00:00
PublicDataRefsABC,2026-05-26 16:44:55+00:00,2026-05-26 16:44:57+00:00,0.03333333333333333,False,2026-05-26 00:00:00+00:00
PublicLinkIndexer,2026-05-26 13:46:42+00:00,2026-05-26 13:46:42+00:00,0.0,False,2026-05-26 00:00:00+00:00
QuickResearcher388,2026-06-16 20:14:01+00:00,2026-06-16 20:16:43+00:00,2.7,True,2026-06-16 00:00:00+00:00
RRPJan04FastScout,2026-06-21 19:59:28+00:00,2026-06-21 19:59:28+00:00,0.0,True,2026-06-21 00:00:00+00:00
RRPJun28FastScout,2026-06-21 20:44:02+00:00,2026-06-21 20:44:02+00:00,0.0,True,2026-06-21 00:00:00+00:00
RRPMar13Scout,2026-06-21 20:54:05+00:00,2026-06-21 20:54:05+00:00,0.0,True,2026-06-21 00:00:00+00:00
RRPOct23FastScout,2026-06-21 20:21:09+00:00,2026-06-21 20:21:09+00:00,0.0,True,2026-06-21 00:00:00+00:00
RRPOct30Scout,2026-06-21 10:49:49+00:00,2026-06-21 10:49:49+00:00,0.0,True,2026-06-21 00:00:00+00:00
RapidWel,2026-06-18 20:23:42+00:00,2026-06-18 20:23:42+00:00,0.0,False,2026-06-18 00:00:00+00:00
RedirectTesterABC,2026-05-26 13:45:27+00:00,,,False,2026-05-26 00:00:00+00:00
